,ISBN,User-ID,Book-Rating
0,0446520802,7158,10
1,0446520802,8253,10
2,0446520802,11676,10
3,0446520802,12589,9
4,0446520802,13279,10
5,0446520802,19371,4
6,0446520802,23768,6
7,0446520802,24878,7
8,0446520802,27617,9
9,0446520802,30261,10
10,0446520802,30711,6
11,0446520802,35845,5
12,0446520802,63507,8
13,0446520802,64679,6
14,0446520802,85993,10
15,0446520802,91761,6
16,0446520802,99720,9
17,0446520802,139064,10
18,0446520802,141444,7
19,0446520802,152376,9
20,0446520802,153718,7
21,0446520802,154992,8
22,0446520802,158295,8
23,0446520802,167812,10
24,0446520802,169699,8
25,0446520802,169784,10
26,0446520802,172539,7
27,0446520802,181687,9
28,0446520802,185233,7
29,0446520802,187863,5
30,0446520802,190374,8
31,0446520802,192095,10
32,0446520802,200226,9
33,0446520802,201036,9
34,0446520802,208671,9
35,0446520802,218875,8
36,0446520802,239135,8
37,0446520802,240756,9
38,0446520802,245568,2
39,0446520802,248477,6
40,0446520802,265383,10
41,0446520802,268540,10
42,0446520802,268751,10
43,038550120X,11676,10
44,038550120X,16877,9
45,038550120X,17975,6
46,038550120X,20806,6
47,038550120X,21356,7
48,038550120X,22625,10
49,038550120X,29168,7
50,038550120X,31315,6
51,038550120X,32188,8
52,038550120X,33974,8
53,038550120X,34588,5
54,038550120X,53220,8
55,038550120X,53614,8
56,038550120X,60337,8
57,038550120X,64436,9
58,038550120X,75819,8
59,038550120X,76151,10
60,038550120X,76351,10
61,038550120X,76851,8
62,038550120X,100471,6
63,038550120X,100846,8
64,038550120X,101226,10
65,038550120X,104051,8
66,038550120X,109180,10
67,038550120X,111174,6
68,038550120X,111358,7
69,038550120X,113425,6
70,038550120X,114368,9
71,038550120X,115003,8
72,038550120X,115435,8
73,038550120X,116904,10
74,038550120X,125519,9
75,038550120X,130571,8
76,038550120X,136439,5
77,038550120X,140358,5
78,038550120X,141719,7
79,038550120X,145641,7
80,038550120X,147224,5
81,038550120X,149069,10
82,038550120X,152354,6
83,038550120X,187256,9
84,038550120X,187621,4
85,038550120X,193778,10
86,038550120X,197206,5
87,038550120X,198213,8
88,038550120X,200422,8
89,038550120X,203506,1
90,038550120X,210485,7
91,038550120X,212568,9
92,038550120X,215988,10
93,038550120X,218615,7
94,038550120X,235146,10
95,038550120X,240643,9
96,038550120X,251164,7
97,038550120X,252820,7
98,038550120X,253780,10
99,038550120X,254053,10
100,038550120X,258334,5
101,038550120X,259259,9
102,038550120X,259629,8
103,038550120X,265202,8
104,0425115801,2288,10
105,0425115801,4938,9
106,0425115801,9856,7
107,0425115801,13552,10
108,0425115801,16795,8
109,0425115801,25545,8
110,0425115801,25981,10
111,0425115801,31826,10
112,0425115801,48025,7
113,0425115801,55789,6
114,0425115801,58224,10
115,0425115801,68185,6
116,0425115801,92658,5
117,0425115801,101620,10
118,0425115801,107784,5
119,0425115801,124474,5
120,0425115801,128404,9
121,0425115801,133738,8
122,0425115801,135045,9
123,0425115801,152099,7
124,0425115801,154944,10
125,0425115801,158295,7
126,0425115801,168064,8
127,0425115801,171968,8
128,0425115801,175978,8
129,0425115801,184299,9
130,0425115801,185722,10
131,0425115801,208671,8
132,0425115801,212427,9
133,0425115801,216683,8
134,0425115801,224146,9
135,0425115801,235684,8
136,0425115801,246000,8
137,0425115801,250016,10
138,0425115801,257024,10
139,0425115801,260699,10
140,0449006522,278026,8
141,0449006522,243,6
142,0449006522,11676,8
143,0449006522,16106,8
144,0449006522,16795,7
145,0449006522,22045,8
146,0449006522,23459,9
147,0449006522,23511,10
148,0449006522,28222,8
149,0449006522,30029,7
150,0449006522,33570,8
151,0449006522,38660,10
152,0449006522,40937,8
153,0449006522,48025,10
154,0449006522,53575,5
