,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
14,8680,"st. charles county, missouri, usa",2
22,10314,"beaverton, oregon, usa",
72,77480,"gig harbor, washington, usa",51
126,98391,"morrow, georgia, usa",52
1218,115435,"cincinnati, ohio, usa",30
1287,128045,"clearwater, florida, usa",41
1299,128276,"los angeles, ,",
1308,188513,"brookfield, wisconsin, usa",44
1326,208406,"kansas city, missouri, usa",30
1396,210597,"lake winnebago, missouri, usa",38
1414,227886,"charlotte, north carolina, usa",1
1417,240144,"muskego, wisconsin, usa",34
1507,243142,"westerville, ohio, usa",51
1515,244420,"kenmore, ,",
1556,257492,"san diego, ,",
1570,260897,"chicago, illinois, usa",25
1620,274925,"enfield, connecticut, usa",
1627,7158,"omaha, nebraska, usa",30
1668,8253,"tulsa, oklahoma, usa",26
1723,11676,"n/a, n/a, n/a",
4978,13279,"moodus, connecticut, usa",
4989,23768,"st. louis, missouri, usa",45
5066,24878,"ottawa, ontario, canada",
5073,27617,"beaverton, ontario, canada",32
5103,30261,"manchester, missouri, usa",27
5112,30711,"sydney, new south wales, australia",32
5175,63507,"lomita, california, usa",
5185,64679,"buffalo grove, illinois, usa",
5199,85993,"portland, oregon, usa",40
5245,91761,"minneapolis, minnesota, usa",
5257,99720,"dahlonega, georgia, usa",
5282,141444,"west springfield, massachusetts,",
5359,153718,"round lake, illinois, usa",27
5422,154992,"maryland heights, missouri, usa",40
5449,158295,"cleveland, ohio, usa",
5762,167812,"vancouver, washington, usa",38
5795,169699,"vadnais heights, minnesota, usa",40
5824,172539,"lakewood, california, usa",
5835,181687,"austin, texas, usa",29
5892,185233,"winnemucca, nevada, usa",31
6057,187863,"greenwood, south carolina, usa",33
6085,190374,"kamloops, british columbia, canada",38
6105,200226,"burlington, ontario, canada",39
6247,201036,"virginia beach, virginia, usa",
6260,208671,"simi valley, california, usa",
6340,218875,"wilkes-barre, pennsylvania, usa",28
6348,240756,"guyton, georgia, usa",41
6368,245568,"springport, michigan, usa",
6386,248477,"dandridge, tennessee, usa",17
6442,265383,"awendaw, south carolina, usa",
6448,268540,"st. louis, missouri, usa",19
6464,268751,"sheboygan, wisconsin, usa",34
6490,16877,"houston, arkansas, usa",37
6498,21356,"westwood, new jersey, usa",56
6520,22625,"lynbrook, new york, usa",54
6593,31315,"henryville, indiana, usa",34
6800,32188,"st. louis, missouri, usa",51
6811,33974,"barnhart, missouri, usa",24
6844,34588,"west linn, oregon, usa",
6885,53220,"fullerton, california, usa",36
6983,53614,"barreiro, barreiro, portugal",30
7016,60337,"st. marys, georgia, usa",50
7054,64436,"san ramon, california, usa",36
7093,75819,"west falls, new york, usa",
7148,76151,"sioux falls, south dakota, usa",49
7306,76351,"clarksville, tennessee, usa",34
7318,100846,"plainfield, illinois, usa",39
7378,109180,"huntington beach, california,",60
7381,111174,"austin, texas, usa",
7417,114368,"mechanicsville, maryland, usa",33
7842,115003,"asheville, north carolina, usa",43
7939,116904,"san antonio, texas, usa",38
7965,125519,"irvine, california, usa",40
8036,130571,"summerville, south carolina, usa",
8129,140358,"san diego, california, usa",
8285,141719,"houston, texas, usa",
8300,145641,"madison, new jersey, usa",
8333,147224,"mechanicsburg, pennsylvania, usa",41
8359,149069,"struthers, ohio, usa",30
8396,152354,"boston, massachusetts, usa",
8410,187256,"citrus heights, california, usa",
8498,193778,"dallas, georgia, usa",
8562,197206,"virginia beach, virginia, usa",
8579,198213,"williamsburg/norfolk, virginia, usa",19
8595,200422,"plainfield, illinois, usa",29
8615,203506,"rye brook, new york, usa",18
8625,210485,"carmichael, california, usa",35
8754,212568,"huntington beach, california, usa",
8765,215988,"lake oswego, oregon, usa",42
8813,218615,"snoqualmie, washington, usa",
8827,235146,"oak park, illinois, usa",39
8843,240643,"niceville, florida, usa",
8864,251164,"trabuco canyon, california, usa",59
8893,252820,"montreal, quebec, canada",33
8960,253780,"fredericton, new brunswick,",25
8963,254053,"hackettstown, new jersey, usa",27
8975,259259,"woodruff, south carolina, usa",30
8999,259629,"carrollton, texas, usa",51
9059,265202,"manchester, vermont, usa",38
9063,2288,"spring hill, tennessee, usa",30
9071,4938,"charleston, south carolina, usa",30
9084,9856,"glendale, colorado, usa",22
9122,13552,"cordova, tennessee, usa",32
9305,16795,"mechanicsville, maryland, usa",47
9788,25981,"nj, new jersey, usa",
9926,31826,"jasper, missouri, usa",54
10074,48025,"concordia, missouri, usa",43
10164,55789,"pittsburgh, pennsylvania, usa",35
10175,58224,"lake park, georgia, usa",
10186,68185,"virginia beach, virginia, usa",22
10218,101620,"brookland, arkansas, usa",
10245,107784,"tarentum, pennsylvania, usa",
10436,124474,"canon city, colorado, usa",53
10445,133738,"indianapolis, indiana, usa",28
10456,135045,"spring, texas, usa",29
10514,152099,"wickenburg, arizona, usa",14
10545,154944,"colony, kansas, usa",33
10562,168064,"fredericton, new brunswick, canada",
10606,171968,"irving, texas, usa",23
10623,175978,"somewhere, new jersey, usa",27
10638,184299,"omaha, nebraska, usa",31
10717,185722,"long beach, california, usa",24
10743,212427,"narragansett, rhode island, usa",
10751,216683,"san jose, california, usa",
10880,224146,"sarnia, ontario, canada",35
10895,235684,"miami, florida, usa",26
10904,246000,"saratoga, california, usa",20
10917,250016,"houston, texas, usa",17
10919,257024,"houston, ,",38
10940,260699,"toledo, ohio, usa",42
10955,278026,"east orange, new jersey, usa",56
10991,243,"arden hills, minnesota, usa",
11007,16106,"albany, california, usa",44
11049,22045,"sacramento, california, usa",
11067,23459,"knowlesville, new brunswick, canada",
11075,23511,"chapel hill, north carolina, usa",56
11097,28222,"san diego, california, usa",23
11107,30029,"simi valley, california, usa",37
11125,38660,"ottawa, ontario, canada",40
11143,53575,"watkins glen, new york, usa",30
11151,61216,"bettendorf, iowa, usa",
11157,92810,"manistee, michigan, usa",60
11235,114662,"florenceville, new brunswick, canada",
11241,119631,"madison, wisconsin, usa",46
11251,129489,"vancouver, british columbia, canada",24
11275,163690,"mason, ohio, usa",31
11277,169181,"trinity center, california, usa",53
