,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
12,8680,"st. charles county, missouri, usa",2
20,10314,"beaverton, oregon, usa",
62,50403,"conway, arkansas, usa",
63,63970,"springfield, missouri, usa",
65,77480,"gig harbor, washington, usa",51
106,94362,"northridge, california, usa",39
113,98391,"morrow, georgia, usa",52
554,112199,"union, kentucky, usa",72
563,115435,"cincinnati, ohio, usa",30
619,128045,"clearwater, florida, usa",41
630,128276,"los angeles, ,",
639,188513,"brookfield, wisconsin, usa",44
655,208406,"kansas city, missouri, usa",30
701,210597,"lake winnebago, missouri, usa",38
714,214011,"new castle, new hampshire, usa",
717,220502,"dedham, massachusetts, usa",
719,227886,"charlotte, north carolina, usa",1
722,240144,"muskego, wisconsin, usa",34
777,243142,"westerville, ohio, usa",51
784,244420,"kenmore, ,",
823,257492,"san diego, ,",
833,260897,"chicago, illinois, usa",25
878,263003,"philadelphia, pennsylvania, usa",54
880,274925,"enfield, connecticut, usa",
884,7158,"omaha, nebraska, usa",30
915,8253,"tulsa, oklahoma, usa",26
963,11676,"n/a, n/a, n/a",
3129,12589,"lincoln, nebraska, usa",
3131,13279,"moodus, connecticut, usa",
3141,19371,"royal oak, michigan, usa",52
3144,23768,"st. louis, missouri, usa",45
3200,24878,"ottawa, ontario, canada",
3206,26525,"mountain view, california, usa",56
3208,27617,"beaverton, ontario, canada",32
3236,30261,"manchester, missouri, usa",27
3243,30711,"sydney, new south wales, australia",32
3286,35845,"rochester, new hampshire, usa",
3293,63507,"lomita, california, usa",
3303,64679,"buffalo grove, illinois, usa",
3315,85993,"portland, oregon, usa",40
3350,91761,"minneapolis, minnesota, usa",
3361,99720,"dahlonega, georgia, usa",
3382,131993,"mobile, alabama, usa",
3384,132792,"west seneca, new york, usa",
3386,139064,"wylie, texas, usa",
3389,141444,"west springfield, massachusetts,",
3458,152376,"boston, massachusetts, usa",38
3460,153718,"round lake, illinois, usa",27
3513,154992,"maryland heights, missouri, usa",40
3531,158295,"cleveland, ohio, usa",
3767,167812,"vancouver, washington, usa",38
3795,169699,"vadnais heights, minnesota, usa",40
3817,169784,"cincinnati, ohio, usa",52
3820,170902,"austin, texas, usa",
3821,172539,"lakewood, california, usa",
3831,181687,"austin, texas, usa",29
3881,185233,"winnemucca, nevada, usa",31
3980,187863,"greenwood, south carolina, usa",33
4008,190374,"kamloops, british columbia, canada",38
4027,192095,"madison, wisconsin, usa",50
4031,200226,"burlington, ontario, canada",39
4155,201036,"virginia beach, virginia, usa",
4167,208671,"simi valley, california, usa",
4228,218875,"wilkes-barre, pennsylvania, usa",28
4234,239135,"mobile, alabama, usa",39
4236,240756,"guyton, georgia, usa",41
4250,245568,"springport, michigan, usa",
4265,248477,"dandridge, tennessee, usa",17
4310,265383,"awendaw, south carolina, usa",
4314,268540,"st. louis, missouri, usa",19
4325,268751,"sheboygan, wisconsin, usa",34
4343,16877,"houston, arkansas, usa",37
4348,17975,"fargo, north dakota, usa",
4349,20806,"union, kentucky, usa",
4352,21340,"holton, kansas, usa",45
4355,21356,"westwood, new jersey, usa",56
4373,22625,"lynbrook, new york, usa",54
4438,23243,"colstrip, montana, usa",
4439,29168,"beacon, new york, usa",
4443,31315,"henryville, indiana, usa",34
4602,32188,"st. louis, missouri, usa",51
4613,33974,"barnhart, missouri, usa",24
4635,34588,"west linn, oregon, usa",
4667,37800,"rackerby, california, usa",63
4669,53220,"fullerton, california, usa",36
4758,53614,"barreiro, barreiro, portugal",30
4788,60337,"st. marys, georgia, usa",50
4809,64436,"san ramon, california, usa",36
4842,75819,"west falls, new york, usa",
4886,76151,"sioux falls, south dakota, usa",49
5020,76351,"clarksville, tennessee, usa",34
5032,76851,"saginaw, michigan, usa",31
5033,97919,"howell, michigan, usa",63
5035,98168,"racine, ,",
5037,100471,"new albany, indiana, usa",39
5044,100846,"plainfield, illinois, usa",39
5091,101226,"corsicana, texas, usa",59
5094,104051,"vacaville, california, usa",29
