,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
23,8680,"st. charles county, missouri, usa",2
37,10314,"beaverton, oregon, usa",
98,50403,"conway, arkansas, usa",
99,63970,"springfield, missouri, usa",
101,77480,"gig harbor, washington, usa",51
175,94362,"northridge, california, usa",39
182,98391,"morrow, georgia, usa",52
4115,112199,"union, kentucky, usa",72
4124,115435,"cincinnati, ohio, usa",30
4213,128045,"clearwater, florida, usa",41
4226,128276,"los angeles, ,",
4236,188513,"brookfield, wisconsin, usa",44
4256,208406,"kansas city, missouri, usa",30
4355,210597,"lake winnebago, missouri, usa",38
4388,214011,"new castle, new hampshire, usa",
4391,220502,"dedham, massachusetts, usa",
4393,227886,"charlotte, north carolina, usa",1
4401,240144,"muskego, wisconsin, usa",34
4574,243142,"westerville, ohio, usa",51
4582,244420,"kenmore, ,",
4635,257492,"san diego, ,",
4651,260897,"chicago, illinois, usa",25
4711,263003,"philadelphia, pennsylvania, usa",54
4713,274925,"enfield, connecticut, usa",
4726,7158,"omaha, nebraska, usa",30
4778,8253,"tulsa, oklahoma, usa",26
4847,11676,"n/a, n/a, n/a",
11783,12589,"lincoln, nebraska, usa",
11785,13279,"moodus, connecticut, usa",
11799,19371,"royal oak, michigan, usa",52
11803,23768,"st. louis, missouri, usa",45
11956,24878,"ottawa, ontario, canada",
11968,26525,"mountain view, california, usa",56
11970,27617,"beaverton, ontario, canada",32
12027,30261,"manchester, missouri, usa",27
12043,30711,"sydney, new south wales, australia",32
12160,35845,"rochester, new hampshire, usa",
12168,63507,"lomita, california, usa",
12181,64679,"buffalo grove, illinois, usa",
12196,85993,"portland, oregon, usa",40
12256,91761,"minneapolis, minnesota, usa",
12271,99720,"dahlonega, georgia, usa",
12305,131993,"mobile, alabama, usa",
12307,132792,"west seneca, new york, usa",
12309,139064,"wylie, texas, usa",
12312,141444,"west springfield, massachusetts,",
12403,152376,"boston, massachusetts, usa",38
12405,153718,"round lake, illinois, usa",27
12474,154992,"maryland heights, missouri, usa",40
12526,158295,"cleveland, ohio, usa",
13020,167812,"vancouver, washington, usa",38
13059,169699,"vadnais heights, minnesota, usa",40
13099,169784,"cincinnati, ohio, usa",52
13104,170902,"austin, texas, usa",
13105,172539,"lakewood, california, usa",
13119,181687,"austin, texas, usa",29
13184,185233,"winnemucca, nevada, usa",31
13659,187863,"greenwood, south carolina, usa",33
13690,190374,"kamloops, british columbia, canada",38
13712,192095,"madison, wisconsin, usa",50
13717,200226,"burlington, ontario, canada",39
13913,201036,"virginia beach, virginia, usa",
13928,208671,"simi valley, california, usa",
14043,218875,"wilkes-barre, pennsylvania, usa",28
14054,239135,"mobile, alabama, usa",39
14057,240756,"guyton, georgia, usa",41
14097,245568,"springport, michigan, usa",
14115,248477,"dandridge, tennessee, usa",17
14186,265383,"awendaw, south carolina, usa",
14199,268540,"st. louis, missouri, usa",19
14217,268751,"sheboygan, wisconsin, usa",34
14255,192101,"paris, ile de france, france",29
14269,201170,"paris, ile de france, france",33
14270,16877,"houston, arkansas, usa",37
14279,17975,"fargo, north dakota, usa",
14280,20806,"union, kentucky, usa",
14285,21340,"holton, kansas, usa",45
14289,21356,"westwood, new jersey, usa",56
14313,22625,"lynbrook, new york, usa",54
14401,23243,"colstrip, montana, usa",
14403,29168,"beacon, new york, usa",
14409,31315,"henryville, indiana, usa",34
14691,32188,"st. louis, missouri, usa",51
14703,33974,"barnhart, missouri, usa",24
14764,34588,"west linn, oregon, usa",
14810,37800,"rackerby, california, usa",63
14812,53220,"fullerton, california, usa",36
14926,53614,"barreiro, barreiro, portugal",30
14966,60337,"st. marys, georgia, usa",50
15057,64436,"san ramon, california, usa",36
15098,75819,"west falls, new york, usa",
15190,76151,"sioux falls, south dakota, usa",49
15371,76351,"clarksville, tennessee, usa",34
15384,76851,"saginaw, michigan, usa",31
15386,97919,"howell, michigan, usa",63
15388,98168,"racine, ,",
15391,100471,"new albany, indiana, usa",39
15398,100846,"plainfield, illinois, usa",39
15477,101226,"corsicana, texas, usa",59
15484,104051,"vacaville, california, usa",29
15496,109180,"huntington beach, california,",60
15503,111174,"austin, texas, usa",
15558,111358,"cameron, west virginia, usa",69
15563,113425,"chicago, illinois, usa",47
15565,114368,"mechanicsville, maryland, usa",33
16141,115003,"asheville, north carolina, usa",43
16294,116904,"san antonio, texas, usa",38
16329,125519,"irvine, california, usa",40
16424,130571,"summerville, south carolina, usa",
16546,136439,"palm bay, florida, usa",36
16553,140358,"san diego, california, usa",
16742,141719,"houston, texas, usa",
16760,145641,"madison, new jersey, usa",
16828,147224,"mechanicsburg, pennsylvania, usa",41
16864,149069,"struthers, ohio, usa",30
16919,151819,"surfside beach, south carolina, usa",
16922,152354,"boston, massachusetts, usa",
16940,172881,"demopolis, alabama, usa",39
16943,178006,"ottumwa, iowa, usa",
16945,187256,"citrus heights, california, usa",
17052,187621,"leidschendam, zuid-holland, netherlands",39
17058,193778,"dallas, georgia, usa",
17135,197206,"virginia beach, virginia, usa",
17156,198213,"williamsburg/norfolk, virginia, usa",19
17178,200422,"plainfield, illinois, usa",29
17203,203506,"rye brook, new york, usa",18
17216,210485,"carmichael, california, usa",35
17387,212568,"huntington beach, california, usa",
17402,213379,"novato, california, usa",
17406,215988,"lake oswego, oregon, usa",42
17465,218615,"snoqualmie, washington, usa",
17482,235146,"oak park, illinois, usa",39
17502,240643,"niceville, florida, usa",
17525,245901,"dixon, ,",
17527,251164,"trabuco canyon, california, usa",59
17558,252820,"montreal, quebec, canada",33
17658,253780,"fredericton, new brunswick,",25
17662,254053,"hackettstown, new jersey, usa",27
17678,258334,"pinckney, michigan, usa",31
17681,259259,"woodruff, south carolina, usa",30
17708,259629,"carrollton, texas, usa",51
17778,265202,"manchester, vermont, usa",38
17787,2288,"spring hill, tennessee, usa",30
17801,4938,"charleston, south carolina, usa",30
17822,9856,"glendale, colorado, usa",22
17878,13552,"cordova, tennessee, usa",32
18090,16795,"mechanicsville, maryland, usa",47
18910,25545,"hollsopple, pennsylvania, usa",33
18921,25981,"nj, new jersey, usa",
19186,29763,"bourbonnais, illinois, usa",56
19189,31826,"jasper, missouri, usa",54
19490,48025,"concordia, missouri, usa",43
19625,55789,"pittsburgh, pennsylvania, usa",35
19636,58224,"lake park, georgia, usa",
19651,68185,"virginia beach, virginia, usa",22
19706,92658,"burlington, washington, usa",39
19714,101620,"brookland, arkansas, usa",
19753,107784,"tarentum, pennsylvania, usa",
20143,121072,"sunnyvale, california, usa",63
20146,124474,"canon city, colorado, usa",53
20156,128404,"fall river, massachusetts, usa",30
20160,133738,"indianapolis, indiana, usa",28
20172,135045,"spring, texas, usa",29
20234,152099,"wickenburg, arizona, usa",14
20280,154944,"colony, kansas, usa",33
20313,168064,"fredericton, new brunswick, canada",
20363,171968,"irving, texas, usa",23
20392,175978,"somewhere, new jersey, usa",27
20413,184299,"omaha, nebraska, usa",31
20543,185722,"long beach, california, usa",24
20577,186521,"enfield, nova scotia, canada",21
20581,212427,"narragansett, rhode island, usa",
20591,216683,"san jose, california, usa",
20804,224146,"sarnia, ontario, canada",35
20823,235684,"miami, florida, usa",26
20832,246000,"saratoga, california, usa",20
20846,250016,"houston, texas, usa",17
20848,257024,"houston, ,",38
20870,260699,"toledo, ohio, usa",42
20892,278026,"east orange, new jersey, usa",56
20934,243,"arden hills, minnesota, usa",
20952,16106,"albany, california, usa",44
21007,22045,"sacramento, california, usa",
21025,23459,"knowlesville, new brunswick, canada",
21034,23511,"chapel hill, north carolina, usa",56
21061,26406,"houston, texas, usa",
21065,28222,"san diego, california, usa",23
21077,30029,"simi valley, california, usa",37
21099,33570,"ferguson, missouri, usa",
21104,38660,"ottawa, ontario, canada",40
21136,40937,"sacramento, california, usa",42
21137,53575,"watkins glen, new york, usa",30
21153,54925,"san francisco, california, usa",
