,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
16,8680,"st. charles county, missouri, usa",2
27,10314,"beaverton, oregon, usa",
84,50403,"conway, arkansas, usa",
85,63970,"springfield, missouri, usa",
87,77480,"gig harbor, washington, usa",51
149,94362,"northridge, california, usa",39
156,98391,"morrow, georgia, usa",52
2320,112199,"union, kentucky, usa",72
2329,115435,"cincinnati, ohio, usa",30
2406,128045,"clearwater, florida, usa",41
2419,128276,"los angeles, ,",
2428,129311,"portland, oregon, usa",30
2429,171912,"springfield, missouri, usa",
2430,188513,"brookfield, wisconsin, usa",44
2449,208406,"kansas city, missouri, usa",30
2535,210597,"lake winnebago, missouri, usa",38
2559,214011,"new castle, new hampshire, usa",
2562,220502,"dedham, massachusetts, usa",
2564,227886,"charlotte, north carolina, usa",1
2568,240144,"muskego, wisconsin, usa",34
2687,243142,"westerville, ohio, usa",51
2695,244420,"kenmore, ,",
2743,255502,"new albany, ohio, usa",
2744,257492,"san diego, ,",
2759,260897,"chicago, illinois, usa",25
2811,263003,"philadelphia, pennsylvania, usa",54
2813,274925,"enfield, connecticut, usa",
2821,7158,"omaha, nebraska, usa",30
2867,8253,"tulsa, oklahoma, usa",26
2927,11676,"n/a, n/a, n/a",
7521,12589,"lincoln, nebraska, usa",
7523,13279,"moodus, connecticut, usa",
7536,19371,"royal oak, michigan, usa",52
7540,23768,"st. louis, missouri, usa",45
7639,24878,"ottawa, ontario, canada",
7649,26525,"mountain view, california, usa",56
7651,27617,"beaverton, ontario, canada",32
7689,30261,"manchester, missouri, usa",27
7702,30711,"sydney, new south wales, australia",32
7786,35845,"rochester, new hampshire, usa",
7794,54823,"manchester, maryland, usa",
7795,63507,"lomita, california, usa",
7806,64544,"forty fort, , usa",44
7807,64679,"buffalo grove, illinois, usa",
7821,85993,"portland, oregon, usa",40
7875,91761,"minneapolis, minnesota, usa",
7889,99085,"lincoln, nebraska, usa",
7890,99720,"dahlonega, georgia, usa",
7919,131993,"mobile, alabama, usa",
7921,132792,"west seneca, new york, usa",
7923,133498,"templeton, pennsylvania, usa",35
7924,139064,"wylie, texas, usa",
7927,141444,"west springfield, massachusetts,",
8012,152376,"boston, massachusetts, usa",38
8014,153718,"round lake, illinois, usa",27
8081,154992,"maryland heights, missouri, usa",40
8119,157823,"guelph, ontario, canada",43
8120,158295,"cleveland, ohio, usa",
8528,167812,"vancouver, washington, usa",38
8562,169699,"vadnais heights, minnesota, usa",40
8595,169784,"cincinnati, ohio, usa",52
8599,170902,"austin, texas, usa",
8600,172539,"lakewood, california, usa",
8613,181687,"austin, texas, usa",29
8674,185233,"winnemucca, nevada, usa",31
8935,187863,"greenwood, south carolina, usa",33
8965,190374,"kamloops, british columbia, canada",38
8986,192095,"madison, wisconsin, usa",50
8991,199799,"steep falls, maine, usa",44
8992,200226,"burlington, ontario, canada",39
9159,201036,"virginia beach, virginia, usa",
9172,208671,"simi valley, california, usa",
9263,211361,"simi valley, california, usa",
9264,218875,"wilkes-barre, pennsylvania, usa",28
9273,235218,"st charles, missouri, usa",
9274,239135,"mobile, alabama, usa",39
9277,240756,"guyton, georgia, usa",41
9303,245568,"springport, michigan, usa",
9321,248477,"dandridge, tennessee, usa",17
9388,249200,"alabaster, alabama, usa",36
9389,265383,"awendaw, south carolina, usa",
9397,268540,"st. louis, missouri, usa",19
9415,268751,"sheboygan, wisconsin, usa",34
9445,276744,"torrance, california, usa",
9446,16877,"houston, arkansas, usa",37
9455,17975,"fargo, north dakota, usa",
9456,20806,"union, kentucky, usa",
9460,21340,"holton, kansas, usa",45
9464,21356,"westwood, new jersey, usa",56
9488,22625,"lynbrook, new york, usa",54
9568,23243,"colstrip, montana, usa",
9570,29168,"beacon, new york, usa",
9575,31315,"henryville, indiana, usa",34
9813,32188,"st. louis, missouri, usa",51
9825,33974,"barnhart, missouri, usa",24
9867,34588,"west linn, oregon, usa",
9911,35288,"ridgeland, mississippi, usa",
9912,37800,"rackerby, california, usa",63
9914,53220,"fullerton, california, usa",36
10020,53614,"barreiro, barreiro, portugal",30
10055,60337,"st. marys, georgia, usa",50
10117,64436,"san ramon, california, usa",36
10157,75819,"west falls, new york, usa",
10224,76151,"sioux falls, south dakota, usa",49
10398,76351,"clarksville, tennessee, usa",34
10411,76851,"saginaw, michigan, usa",31
10412,97919,"howell, michigan, usa",63
10414,98168,"racine, ,",
10417,100471,"new albany, indiana, usa",39
10424,100846,"plainfield, illinois, usa",39
10492,101226,"corsicana, texas, usa",59
10495,104051,"vacaville, california, usa",29
10506,109180,"huntington beach, california,",60
10511,111174,"austin, texas, usa",
10554,111358,"cameron, west virginia, usa",69
10559,113425,"chicago, illinois, usa",47
10561,114368,"mechanicsville, maryland, usa",33
11066,115003,"asheville, north carolina, usa",43
11183,115375,"albuquerque, new mexico, usa",
11184,116904,"san antonio, texas, usa",38
11213,123645,"fargo, north dakota, usa",
11214,125519,"irvine, california, usa",40
11295,130571,"summerville, south carolina, usa",
11408,135741,"troy, new york, usa",
11409,136439,"palm bay, florida, usa",36
11412,140358,"san diego, california, usa",
11589,141719,"houston, texas, usa",
11605,145641,"madison, new jersey, usa",
11649,147224,"mechanicsburg, pennsylvania, usa",41
11681,149069,"struthers, ohio, usa",30
11725,149696,"dunedin, south island, new zealand",
11726,151819,"surfside beach, south carolina, usa",
11727,152354,"boston, massachusetts, usa",
11741,153418,"xenia, ohio, usa",
11742,153959,"waterville, maine, usa",
11743,172881,"demopolis, alabama, usa",39
11746,178006,"ottumwa, iowa, usa",
11748,187256,"citrus heights, california, usa",
11847,187621,"leidschendam, zuid-holland, netherlands",39
11852,193778,"dallas, georgia, usa",
11923,197206,"virginia beach, virginia, usa",
11942,198213,"williamsburg/norfolk, virginia, usa",19
11960,200422,"plainfield, illinois, usa",29
11984,203506,"rye brook, new york, usa",18
11996,206754,"prince albert, saskatchewan, canada",64
11997,210485,"carmichael, california, usa",35
12148,212568,"huntington beach, california, usa",
12162,213379,"novato, california, usa",
12165,215988,"lake oswego, oregon, usa",42
12215,218615,"snoqualmie, washington, usa",
12229,235146,"oak park, illinois, usa",39
12246,240643,"niceville, florida, usa",
12268,245901,"dixon, ,",
12269,251164,"trabuco canyon, california, usa",59
12298,252820,"montreal, quebec, canada",33
12379,253780,"fredericton, new brunswick,",25
12383,254053,"hackettstown, new jersey, usa",27
12397,258334,"pinckney, michigan, usa",31
12400,259259,"woodruff, south carolina, usa",30
12425,259629,"carrollton, texas, usa",51
12490,260458,"porterville, california, usa",34
12491,265202,"manchester, vermont, usa",38
12497,2288,"spring hill, tennessee, usa",30
12508,4551,"humble, texas, usa",
12509,4938,"charleston, south carolina, usa",30
12525,9856,"glendale, colorado, usa",22
12572,13552,"cordova, tennessee, usa",32
12769,16795,"mechanicsville, maryland, usa",47
13393,25545,"hollsopple, pennsylvania, usa",33
13404,25981,"nj, new jersey, usa",
13581,29763,"bourbonnais, illinois, usa",56
13584,31826,"jasper, missouri, usa",54
13789,48025,"concordia, missouri, usa",43
13900,55789,"pittsburgh, pennsylvania, usa",35
13911,58224,"lake park, georgia, usa",
13923,68185,"virginia beach, virginia, usa",22
13968,92658,"burlington, washington, usa",39
13976,101620,"brookland, arkansas, usa",
14006,107784,"tarentum, pennsylvania, usa",
14272,121072,"sunnyvale, california, usa",63
14274,124474,"canon city, colorado, usa",53
14283,128404,"fall river, massachusetts, usa",30
14286,133738,"indianapolis, indiana, usa",28
14298,135045,"spring, texas, usa",29
14359,152099,"wickenburg, arizona, usa",14
14398,154944,"colony, kansas, usa",33
14421,168064,"fredericton, new brunswick, canada",
14467,171968,"irving, texas, usa",23
14489,175978,"somewhere, new jersey, usa",27
14507,184197,"rochester, new york, usa",42
14508,184299,"omaha, nebraska, usa",31
14613,185722,"long beach, california, usa",24
14642,186521,"enfield, nova scotia, canada",21
14645,212427,"narragansett, rhode island, usa",
14655,216683,"san jose, california, usa",
14822,224146,"sarnia, ontario, canada",35
14839,235684,"miami, florida, usa",26
14848,246000,"saratoga, california, usa",20
14861,250016,"houston, texas, usa",17
14863,257024,"houston, ,",38
14885,260699,"toledo, ohio, usa",42
14903,278026,"east orange, new jersey, usa",56
14942,243,"arden hills, minnesota, usa",
14959,16106,"albany, california, usa",44
15008,22045,"sacramento, california, usa",
15026,23459,"knowlesville, new brunswick, canada",
15034,23511,"chapel hill, north carolina, usa",56
15058,26406,"houston, texas, usa",
15062,28222,"san diego, california, usa",23
15072,30029,"simi valley, california, usa",37
15091,33111,"canton, michigan, usa",
15092,33570,"ferguson, missouri, usa",
15097,38660,"ottawa, ontario, canada",40
15125,40937,"sacramento, california, usa",42
15126,53575,"watkins glen, new york, usa",30
15135,54925,"san francisco, california, usa",
15136,58319,"san diego, ,",
15140,61216,"bettendorf, iowa, usa",
15148,85848,"ottawa, ontario, canada",
15149,92810,"manistee, michigan, usa",60
15250,94132,"marathon, florida, usa",
15254,114577,"st. louis, missouri, usa",
15256,114662,"florenceville, new brunswick, canada",
15262,115998,"torrington, connecticut, usa",49
15271,119631,"madison, wisconsin, usa",46
15283,129489,"vancouver, british columbia, canada",24
15308,146229,"burson, california, usa",52
15311,151643,"burtchville twp., michigan, usa",
15316,161765,"wimberley, texas, usa",26
15318,163690,"mason, ohio, usa",31
15321,169181,"trinity center, california, usa",53
15325,182831,"groves, texas, usa",54
15327,187517,"brooklyn, new york, usa",28
15440,192914,"cobourg, ontario, canada",
15446,193458,"toronto, ontario, canada",40
15512,207249,"memphis, tennessee, usa",59
15515,208829,"fredericton, new brunswick, canada",
15586,213664,"tampa, florida, usa",
15593,219683,"santa ana, california, usa",32
15727,225199,"toronto, ontario, canada",54
15829,231252,"woodstock, ,",
15834,232775,"portland, oregon, usa",17
15835,232945,"newport, rhode island, usa",28
15924,256882,"burlingame, california, usa",
15928,260967,"ewa beach, hawaii, usa",
15934,263072,"orange, texas, usa",40
15935,268315,"littleton, colorado, usa",
15942,276038,"oklahoma city, oklahoma, usa",27
15955,1660,"fort worth, texas, usa",
15962,12824,"long beach, california, usa",18
16010,23872,"tulsa, oklahoma, usa",22
16168,26620,"napa, california,",
16194,31892,"knoxville, tennessee, usa",
16197,42292,"apopka, florida, usa",61
16199,48046,"central sq., new york, usa",
16241,52472,"frisco/dallas, texas, usa",209
16247,55892,"plantersville, texas, usa",45
16312,70052,"st. john`s, ontario, canada",30
16353,70415,"crescent city, florida, usa",57
16437,76102,"buckfield, maine, usa",33
16454,78973,"amadora, lisboa, portugal",29
16712,84795,"alpharetta, ,",
16758,110373,"livingston, new jersey, usa",
16802,117553,"gaithersburg, maryland, usa",
16808,143837,"san antonio, texas, usa",28
16829,144478,"galveston, texas, usa",39
16853,146207,"lubbock, texas, usa",36
16863,154469,"trois-rivières ouest, quebec, canada",
16924,179718,"leroy, ,",39
17026,182085,"ginsheim, hessen, germany",
17337,196468,"houston, texas, usa",57
17340,201969,"vancouver, british columbia, canada",
17403,207349,"seadrift, texas, usa",25
17465,213523,"brookville, pennsylvania, usa",
17502,217318,"sackville, new brunswick, canada",
17623,220597,"toronto, ontario, canada",26
17680,238419,"lapeer, michigan, usa",
17696,238889,"clark fork, idaho, usa",33
17746,242477,"boise, idaho, usa",
17750,247910,"lexington, kentucky,",28
17752,251843,"homer city, pennsylvania, usa",
17883,252347,"springfield, virginia, usa",52
17917,255699,"everett, washington, usa",23
17919,261231,"black hawk, south dakota, usa",49
17920,496,"west salem, wisconsin, usa",51
17922,12807,"wauconda, illinois, usa",39
17923,17859,"roanoke, virginia, usa",43
17944,26516,"victor, montana, usa",67
17965,30972,"columbiana, alabama, usa",47
18007,36748,"galloway, new jersey, usa",28
18010,52947,"el paso, texas, usa",37
18011,72636,"north richland hills, texas, usa",
18021,87712,"yarmouth, nova scotia, canada",19
18071,93179,"san diego, california, usa",
