,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
9,8680,"st. charles county, missouri, usa",2
14,10314,"beaverton, oregon, usa",
47,50403,"conway, arkansas, usa",
48,63970,"springfield, missouri, usa",
50,77480,"gig harbor, washington, usa",51
73,94362,"northridge, california, usa",39
78,98391,"morrow, georgia, usa",52
183,112199,"union, kentucky, usa",72
189,115435,"cincinnati, ohio, usa",30
225,128045,"clearwater, florida, usa",41
236,128276,"los angeles, ,",
243,188513,"brookfield, wisconsin, usa",44
253,208406,"kansas city, missouri, usa",30
278,210597,"lake winnebago, missouri, usa",38
285,214011,"new castle, new hampshire, usa",
287,220502,"dedham, massachusetts, usa",
288,227886,"charlotte, north carolina, usa",1
290,240144,"muskego, wisconsin, usa",34
314,243142,"westerville, ohio, usa",51
320,244420,"kenmore, ,",
353,257492,"san diego, ,",
361,260897,"chicago, illinois, usa",25
392,263003,"philadelphia, pennsylvania, usa",54
393,274925,"enfield, connecticut, usa",
394,7158,"omaha, nebraska, usa",30
418,8253,"tulsa, oklahoma, usa",26
457,11676,"n/a, n/a, n/a",
1460,12589,"lincoln, nebraska, usa",
1462,13279,"moodus, connecticut, usa",
1468,19371,"royal oak, michigan, usa",52
1471,23768,"st. louis, missouri, usa",45
1506,24878,"ottawa, ontario, canada",
1510,26525,"mountain view, california, usa",56
1511,27617,"beaverton, ontario, canada",32
1532,30261,"manchester, missouri, usa",27
1537,30711,"sydney, new south wales, australia",32
1564,35845,"rochester, new hampshire, usa",
1571,63507,"lomita, california, usa",
1580,64679,"buffalo grove, illinois, usa",
1589,85993,"portland, oregon, usa",40
1613,91761,"minneapolis, minnesota, usa",
1621,99720,"dahlonega, georgia, usa",
1636,131993,"mobile, alabama, usa",
1638,132792,"west seneca, new york, usa",
1640,139064,"wylie, texas, usa",
1642,141444,"west springfield, massachusetts,",
1696,152376,"boston, massachusetts, usa",38
1698,153718,"round lake, illinois, usa",27
1733,154992,"maryland heights, missouri, usa",40
1746,158295,"cleveland, ohio, usa",
1888,167812,"vancouver, washington, usa",38
1911,169699,"vadnais heights, minnesota, usa",40
1924,169784,"cincinnati, ohio, usa",52
1925,170902,"austin, texas, usa",
1926,172539,"lakewood, california, usa",
1933,181687,"austin, texas, usa",29
1973,185233,"winnemucca, nevada, usa",31
2024,187863,"greenwood, south carolina, usa",33
2046,190374,"kamloops, british columbia, canada",38
2064,192095,"madison, wisconsin, usa",50
2068,200226,"burlington, ontario, canada",39
2161,201036,"virginia beach, virginia, usa",
2169,208671,"simi valley, california, usa",
2208,218875,"wilkes-barre, pennsylvania, usa",28
2213,239135,"mobile, alabama, usa",39
2214,240756,"guyton, georgia, usa",41
2220,245568,"springport, michigan, usa",
2231,248477,"dandridge, tennessee, usa",17
2259,265383,"awendaw, south carolina, usa",
2262,268540,"st. louis, missouri, usa",19
2268,268751,"sheboygan, wisconsin, usa",34
2276,16877,"houston, arkansas, usa",37
2280,17975,"fargo, north dakota, usa",
2281,20806,"union, kentucky, usa",
2284,21340,"holton, kansas, usa",45
2286,21356,"westwood, new jersey, usa",56
2300,22625,"lynbrook, new york, usa",54
