,User-ID,Location,Age
0,276726,"seattle, washington, usa",
1,276729,"rijeka, n/a, croatia",16
3,276736,"salzburg, salzburg, austria",
4,276737,"sydney, new south wales, australia",14
5,276744,"torrance, california, usa",
6,276745,"berlin, berlin, germany",27
7,276747,"iowa city, iowa, usa",25
12,276748,"jubail ind.-city, eastern province, saudi arabia",39
13,276751,"zuerich, zh, switzerland",
14,276754,"alberta beach, alberta, canada",19
15,276755,"frankfurt am main, hessen, germany",32
16,276760,"santander, n/a, spain",25
17,276762,"duisburg, nordrhein-westfalen, germany",25
21,276768,"maastricht, limburg, netherlands",23
22,276772,"bonn, nordrhein-westfalen, germany",
25,276774,"bern, bern, switzerland",28
26,276780,"vva. de la serena, badajoz, spain",18
28,276786,"madrid, madrid, spain",34
32,276788,"mentone, california, usa",
35,276796,"manchester, england, united kingdom",21
36,276798,"mannheim, baden-wuerttemberg, germany",31
39,276800,"dunedin, otago, new zealand",23
40,276804,"st. louis, missouri, usa",14
41,276808,"phoenix, arizona, usa",25
42,276811,"huntley, illinois, usa",19
43,276812,"cervo, imperia, italy",
44,276813,"sitges, barcelona, spain",29
51,276814,"bundaberg, queensland, australia",39
54,276820,"scarbrough, ontario, canada",19
55,276822,"calgary, alberta, canada",11
70,276827,"frankfurt (oder), brandenburg, germany",20
71,276828,"paris, paris, france",
72,276830,"ottawa, ontario, canada",
73,276832,"epsom, new hampshire, usa",
74,276835,"bitterfeld, sachsen-anhalt, germany",
75,276837,"columbia, missouri, usa",
76,276842,"leudelange, kanton esch, luxembourg",14
77,276847,"köln, nordrhein-westfalen, germany",27
113,276848,"köln, nordrhein-westfalen, germany",41
114,276850,"toronto, ontario, canada",16
115,276853,"lugo, galiza, spain",17
117,276854,"dandenong north, victoria, australia",22
119,276857,"blanes, girona, spain",19
120,276859,"ottawa, ontario, canada",
129,276861,"zauggenried, bern, switzerland",17
141,276862,"calgary, alberta, canada",
143,276863,"campinas, são paulo, brazil",33
144,276866,"mönchengladbach, nordrhein-westfalen, germany",27
155,276870,"amsterdam, noord holland, netherlands",36
156,276872,"são paulo, são paulo, brazil",43
164,276873,"norwich, england, united kingdom",26
165,276875,"roma, lazio, italy",
184,276878,"albany, california, usa",
185,276879,"vedano olona, lombardia, italy",
186,276884,"badalona, catalunya, spain",22
188,276887,"arlington, massachusetts, usa",
190,276888,"frosinone, lazio, italy",
191,276896,"mena, arkansas, usa",14
192,276904,"battle ground, washington, usa",
197,276905,"toronto, ontario, canada",22
199,276911,"sevilla, sevilla, spain",20
202,276912,"st james, western australia, australia",28
204,276915,"painesville, ohio, usa",
205,276916,"denver, colorado, usa",
206,276925,"barcelona, barcelona, spain",22
224,276927,"croydon, england, united kingdom",26
226,276928,"highland, california, usa",10
231,276929,"collex, geneva, switzerland",35
265,276934,"firenze, toscana, italy",
266,276936,"kitzbuehel, tirol, austria",32
269,276939,"poissy, yvelines, france",23
282,276949,"bolligen, bern,",24
283,276953,"petaling jaya, selangor, malaysia",18
286,276954,"freiburg, baden-wuerttemberg, germany",43
291,276957,"iowa city, iowa, usa",
292,276959,"rankweil, vorarlberg, austria",52
293,276964,"villa ridge, missouri, usa",34
312,276965,"lisbon, estremadura, portugal",29
313,276984,"yarmouth, nova scotia, canada",11
327,276986,"haysville, kansas, usa",28
331,276988,"sarnia, ontario, canada",
336,276990,"bologna, emilia romagna, italy",22
338,276992,"brentwood, western australia, australia",23
339,276994,"wien, wien, austria",25
354,276998,"saint charles, missouri, usa",46
356,277002,"york, north yorkshire, united kingdom",36
357,277007,"perugia, umbria, italy",18
358,277009,"calgary, alberta, canada",30
359,277010,"münchen, bayern, germany",36
360,277012,"upland, california, usa",60
363,277018,"lorraine, new york, usa",21
366,277023,"klamath falls, oregon, usa",23
367,277028,"ripley, new york, usa",
368,277031,"seymour, connecticut, usa",
369,277032,"weston, wisconsin, usa",
370,277036,"lisboa, lisboa, portugal",21
373,277042,"hiram, georgia, usa",
380,277048,"augsburg, bayern, germany",26
381,277051,"cologne, nordrhein-westfalen, germany",18
391,277052,"turuku, varsinais-suomi, finland",26
392,277053,"auckland, n/a, new zealand",14
393,277056,"karlsruhe, baden-württemberg, germany",24
394,277058,"cerdanyola del valles, barcelona, spain",30
396,277065,"ann arbor, michigan, usa",34
397,277072,"london, england, united kingdom",
398,277074,"saint-jean-sur-richelieu, quebec, canada",30
399,277079,"berlin, berlin, germany",
400,277085,"sydney, australian capital territory, australia",25
402,277087,"barcelona, cataluña, spain",29
419,277090,"moenchengladbach, nordrhein-westfalen, germany",36
420,277094,"spokane, washington, usa",26
421,277096,"kingston, ontario, canada",57
422,277107,"eugene, oregon, usa",57
428,277109,"wheaton, illinois, usa",
431,277116,"würzburg, bayern, germany",24
432,277124,", , canada",
436,277128,"n/a, st andrew`s, guernsey",19
438,277129,"köln, nordrhein-westfalen, germany",47
439,277134,"chillicothe, ohio, usa",16
440,277135,"madison, wisconsin, usa",
441,277139,"indianapolis, indiana, usa",
442,277143,"prospect, connecticut, usa",34
445,277157,"garden grove, california, usa",70
476,277159,"moose jaw, saskatchewan, canada",
477,277165,"zaragoza, aragon, spain",36
478,277168,"palestine, texas, usa",37
481,277170,"pasadena, california, usa",
483,277171,"tilton, new hampshire, usa",54
492,277179,"charleston, south carolina, usa",45
494,277186,"loughborough, england, united kingdom",40
500,277187,"st. louis, missouri, usa",47
501,277188,"waterloo, ontario, canada",42
503,277189,"amboy, minnesota, usa",44
504,277195,"san francisco, california, usa",54
514,277196,"saginaw, michigan, usa",
516,277197,"allendale, michigan, usa",
520,277203,"olympia, washington, usa",8
572,277205,"toronto, ontario, canada",25
573,277212,"framingham, massachusetts, usa",
574,277220,"seattle, washington, usa",
575,277221,"dublin, n/a, ireland",43
576,277228,"merritt island, florida, usa",46
578,277229,"littleton, colorado, usa",
579,277230,"efland, north carolina, usa",
582,277231,"carpinteria, california, usa",
583,277232,"louisville, kentucky, usa",
584,277235,"chicago, illinois, usa",36
587,277237,"auburn, alabama, usa",42
588,277240,"jenkins, missouri, usa",
589,277242,"boise, idaho, usa",
590,277243,"alpine, texas, usa",
591,277244,"des moines, iowa, usa",
594,277246,"skillman, new jersey, usa",
595,277249,"rome, lazio, italy",
596,277253,"langley, british columbia, canada",24
597,277256,"raleigh, north carolina, usa",65
598,277257,"san jose, california, usa",
599,277261,"oberschleissheim, bayern, germany",24
600,277262,"brooklyn, new york, usa",
601,277265,"culpeper, virginia, usa",
602,277269,"queen creek, arizona, usa",
603,277271,"dixon, illinois, usa",
604,277272,"porto, porto, portugal",43
615,277274,"san francisco, california, usa",
616,277281,"ashland, oregon, usa",
617,277284,"stratford, ontario, canada",
618,277285,"kingston, ontario, canada",
619,277291,"red deer, alberta, canada",
620,277292,"bend, oregon, usa",
621,277293,"manchester, new york, usa",
622,277305,"tucson, arizona, usa",
623,277314,"st. louis, missouri, usa",53
624,277315,"bloomingont, indiana, usa",33
626,277317,"oslo, n/a, norway",27
627,277334,"utrecht, utrecht, netherlands",
628,277339,"battle ground, washington, usa",20
629,277341,"tussy, oklahoma, usa",63
630,277343,"munich, bayern, germany",
631,277348,"lake charles, louisiana, usa",
632,277351,"berlin, berlin, germany",44
636,277353,"kerby, oregon, usa",
637,277358,"rockwall, texas, usa",18
638,277359,"myrtle beach, south carolina, usa",
640,277363,"norcross, georgia, usa",34
643,277364,"st. louis, missouri, usa",
645,277367,"london, ontario, canada",15
646,277369,"torino, piemonte, italy",38
647,277371,"sydney, new south wales, australia",57
648,277374,"tucson,az 85742, arizona, usa",
649,277378,"vancouver, british columbia, canada",33
659,277379,"paderborn, nordrhein-westfalen, germany",
660,277380,"roselle park, new jersey, usa",26
661,277384,"mosman, new south wales, australia",
662,277389,"montréal, quebec, canada",
663,277392,"goiânia, goiás/goiânia/centro oeste, brazil",46
664,277397,"albany, new york, usa",67
665,277399,"burrum heads, queensland, australia",
666,277400,"arenzano genova, liguria, italy",25
670,277402,"poquoson, virginia, usa",
671,277424,"satellite beach, florida, usa",
672,277427,"gilbert, arizona, usa",48
822,277432,"san leandro, california, usa",16
823,277433,"lüneburg, niedersachsen, germany",25
825,277435,"cedarburg, wisconsin, usa",50
826,277436,"stratford, iowa, usa",14
830,277439,"turner, oregon, usa",65
838,277444,"preston, connecticut, usa",
839,277457,"berlin, berlin, germany",
841,277462,"vancouver, british columbia, canada",
842,277466,"manchester, connecticut, usa",50
847,277469,"philippi, west virginia, usa",
849,277470,"essex, n/a, united kingdom",45
850,277471,"stuttgart, baden-wuerttemberg, germany",23
852,277473,"dunbar, nebraska, usa",43
853,277474,"rochester, new york, usa",17
854,277478,"schiedam, zuid-holland, netherlands",31
896,277479,"mauldin, south carolina, usa",
897,277486,"albuquerque, new mexico, usa",23
898,277489,"rivas vaciamadrid, madrid, spain",18
899,277502,"knoxville, tennessee, usa",
900,277506,"srq, florida, usa",
