,User-ID,Location,Age
0,10314,"beaverton, oregon, usa",
50,77480,"gig harbor, washington, usa",51
104,98391,"morrow, georgia, usa",52
1196,115435,"cincinnati, ohio, usa",30
1265,128045,"clearwater, florida, usa",41
1277,188513,"brookfield, wisconsin, usa",44
1295,208406,"kansas city, missouri, usa",30
1365,210597,"lake winnebago, missouri, usa",38
1383,240144,"muskego, wisconsin, usa",34
1473,244420,"kenmore, ,",
1514,260897,"chicago, illinois, usa",25
1564,7158,"omaha, nebraska, usa",30
1605,8253,"tulsa, oklahoma, usa",26
1660,11676,"n/a, n/a, n/a",
4915,23768,"st. louis, missouri, usa",45
4992,27617,"beaverton, ontario, canada",32
5022,30261,"manchester, missouri, usa",27
5031,30711,"sydney, new south wales, australia",32
5094,85993,"portland, oregon, usa",40
5140,141444,"west springfield, massachusetts,",
5217,153718,"round lake, illinois, usa",27
5280,154992,"maryland heights, missouri, usa",40
5307,158295,"cleveland, ohio, usa",
5620,167812,"vancouver, washington, usa",38
5653,169699,"vadnais heights, minnesota, usa",40
5682,181687,"austin, texas, usa",29
5739,185233,"winnemucca, nevada, usa",31
5904,200226,"burlington, ontario, canada",39
6046,208671,"simi valley, california, usa",
6126,240756,"guyton, georgia, usa",41
6146,248477,"dandridge, tennessee, usa",17
6202,268751,"sheboygan, wisconsin, usa",34
6228,21356,"westwood, new jersey, usa",56
6250,22625,"lynbrook, new york, usa",54
6323,31315,"henryville, indiana, usa",34
6530,33974,"barnhart, missouri, usa",24
6563,34588,"west linn, oregon, usa",
6604,53220,"fullerton, california, usa",36
6702,53614,"barreiro, barreiro, portugal",30
6735,60337,"st. marys, georgia, usa",50
6773,64436,"san ramon, california, usa",36
6812,75819,"west falls, new york, usa",
6867,76151,"sioux falls, south dakota, usa",49
7025,100846,"plainfield, illinois, usa",39
7085,111174,"austin, texas, usa",
7121,114368,"mechanicsville, maryland, usa",33
7546,115003,"asheville, north carolina, usa",43
7643,116904,"san antonio, texas, usa",38
7669,125519,"irvine, california, usa",40
7740,130571,"summerville, south carolina, usa",
7833,140358,"san diego, california, usa",
7989,145641,"madison, new jersey, usa",
8022,147224,"mechanicsburg, pennsylvania, usa",41
8048,149069,"struthers, ohio, usa",30
8085,152354,"boston, massachusetts, usa",
8099,187256,"citrus heights, california, usa",
8187,193778,"dallas, georgia, usa",
8251,200422,"plainfield, illinois, usa",29
8271,210485,"carmichael, california, usa",35
8400,215988,"lake oswego, oregon, usa",42
8448,252820,"montreal, quebec, canada",33
8515,254053,"hackettstown, new jersey, usa",27
8527,259629,"carrollton, texas, usa",51
8587,4938,"charleston, south carolina, usa",30
8600,9856,"glendale, colorado, usa",22
8638,13552,"cordova, tennessee, usa",32
8821,16795,"mechanicsville, maryland, usa",47
9304,25981,"nj, new jersey, usa",
9442,31826,"jasper, missouri, usa",54
9590,48025,"concordia, missouri, usa",43
9680,68185,"virginia beach, virginia, usa",22
9712,101620,"brookland, arkansas, usa",
