,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
16,8680,"st. charles county, missouri, usa",2
27,10314,"beaverton, oregon, usa",
84,77480,"gig harbor, washington, usa",51
146,98391,"morrow, georgia, usa",52
2310,115435,"cincinnati, ohio, usa",30
2387,128045,"clearwater, florida, usa",41
2400,128276,"los angeles, ,",
2409,188513,"brookfield, wisconsin, usa",44
2428,208406,"kansas city, missouri, usa",30
2514,210597,"lake winnebago, missouri, usa",38
2538,227886,"charlotte, north carolina, usa",1
2542,240144,"muskego, wisconsin, usa",34
2661,243142,"westerville, ohio, usa",51
2669,244420,"kenmore, ,",
2717,257492,"san diego, ,",
2732,260897,"chicago, illinois, usa",25
2784,274925,"enfield, connecticut, usa",
2792,7158,"omaha, nebraska, usa",30
2838,8253,"tulsa, oklahoma, usa",26
2898,11676,"n/a, n/a, n/a",
7492,13279,"moodus, connecticut, usa",
7505,23768,"st. louis, missouri, usa",45
7604,24878,"ottawa, ontario, canada",
7614,27617,"beaverton, ontario, canada",32
7652,30261,"manchester, missouri, usa",27
7665,30711,"sydney, new south wales, australia",32
7749,63507,"lomita, california, usa",
7760,64679,"buffalo grove, illinois, usa",
7774,85993,"portland, oregon, usa",40
7828,91761,"minneapolis, minnesota, usa",
7842,99720,"dahlonega, georgia, usa",
7871,141444,"west springfield, massachusetts,",
7956,153718,"round lake, illinois, usa",27
8023,154992,"maryland heights, missouri, usa",40
8061,158295,"cleveland, ohio, usa",
8469,167812,"vancouver, washington, usa",38
8503,169699,"vadnais heights, minnesota, usa",40
8536,172539,"lakewood, california, usa",
8549,181687,"austin, texas, usa",29
8610,185233,"winnemucca, nevada, usa",31
8871,187863,"greenwood, south carolina, usa",33
8901,190374,"kamloops, british columbia, canada",38
8922,200226,"burlington, ontario, canada",39
9089,208671,"simi valley, california, usa",
9180,218875,"wilkes-barre, pennsylvania, usa",28
9189,240756,"guyton, georgia, usa",41
9215,245568,"springport, michigan, usa",
9233,248477,"dandridge, tennessee, usa",17
9300,265383,"awendaw, south carolina, usa",
9308,268540,"st. louis, missouri, usa",19
9326,268751,"sheboygan, wisconsin, usa",34
9356,16877,"houston, arkansas, usa",37
9365,21356,"westwood, new jersey, usa",56
9389,22625,"lynbrook, new york, usa",54
9469,31315,"henryville, indiana, usa",34
9707,33974,"barnhart, missouri, usa",24
9749,34588,"west linn, oregon, usa",
9793,53220,"fullerton, california, usa",36
9899,53614,"barreiro, barreiro, portugal",30
9934,60337,"st. marys, georgia, usa",50
9996,64436,"san ramon, california, usa",36
10036,75819,"west falls, new york, usa",
10103,76151,"sioux falls, south dakota, usa",49
10277,76351,"clarksville, tennessee, usa",34
10290,100846,"plainfield, illinois, usa",39
10358,109180,"huntington beach, california,",60
10363,111174,"austin, texas, usa",
10406,114368,"mechanicsville, maryland, usa",33
10911,115003,"asheville, north carolina, usa",43
11028,116904,"san antonio, texas, usa",38
11057,125519,"irvine, california, usa",40
11138,130571,"summerville, south carolina, usa",
11251,140358,"san diego, california, usa",
11428,141719,"houston, texas, usa",
11444,145641,"madison, new jersey, usa",
11488,147224,"mechanicsburg, pennsylvania, usa",41
11520,149069,"struthers, ohio, usa",30
11564,152354,"boston, massachusetts, usa",
11578,187256,"citrus heights, california, usa",
11677,193778,"dallas, georgia, usa",
11748,197206,"virginia beach, virginia, usa",
11767,198213,"williamsburg/norfolk, virginia, usa",19
11785,200422,"plainfield, illinois, usa",29
11809,203506,"rye brook, new york, usa",18
11821,210485,"carmichael, california, usa",35
11972,215988,"lake oswego, oregon, usa",42
12022,218615,"snoqualmie, washington, usa",
12036,235146,"oak park, illinois, usa",39
12053,240643,"niceville, florida, usa",
12075,251164,"trabuco canyon, california, usa",59
12104,252820,"montreal, quebec, canada",33
12185,254053,"hackettstown, new jersey, usa",27
12199,259259,"woodruff, south carolina, usa",30
12224,259629,"carrollton, texas, usa",51
12289,265202,"manchester, vermont, usa",38
12295,2288,"spring hill, tennessee, usa",30
12306,4938,"charleston, south carolina, usa",30
12322,9856,"glendale, colorado, usa",22
12369,13552,"cordova, tennessee, usa",32
12566,16795,"mechanicsville, maryland, usa",47
13190,25981,"nj, new jersey, usa",
13367,31826,"jasper, missouri, usa",54
13572,48025,"concordia, missouri, usa",43
13683,58224,"lake park, georgia, usa",
13695,68185,"virginia beach, virginia, usa",22
13740,101620,"brookland, arkansas, usa",
13770,107784,"tarentum, pennsylvania, usa",
14036,124474,"canon city, colorado, usa",53
14045,133738,"indianapolis, indiana, usa",28
14057,135045,"spring, texas, usa",29
14118,152099,"wickenburg, arizona, usa",14
14157,154944,"colony, kansas, usa",33
14180,168064,"fredericton, new brunswick, canada",
14226,171968,"irving, texas, usa",23
14248,175978,"somewhere, new jersey, usa",27
14266,184299,"omaha, nebraska, usa",31
14371,185722,"long beach, california, usa",24
14400,216683,"san jose, california, usa",
14567,224146,"sarnia, ontario, canada",35
14584,235684,"miami, florida, usa",26
14593,246000,"saratoga, california, usa",20
14606,257024,"houston, ,",38
14628,260699,"toledo, ohio, usa",42
14646,278026,"east orange, new jersey, usa",56
14685,243,"arden hills, minnesota, usa",
14702,16106,"albany, california, usa",44
14751,22045,"sacramento, california, usa",
14769,23511,"chapel hill, north carolina, usa",56
14793,28222,"san diego, california, usa",23
14803,30029,"simi valley, california, usa",37
14822,38660,"ottawa, ontario, canada",40
14850,92810,"manistee, michigan, usa",60
14951,114662,"florenceville, new brunswick, canada",
14957,129489,"vancouver, british columbia, canada",24
14982,187517,"brooklyn, new york, usa",28
15095,193458,"toronto, ontario, canada",40
15161,208829,"fredericton, new brunswick, canada",
15232,219683,"santa ana, california, usa",32
15366,225199,"toronto, ontario, canada",54
15468,232945,"newport, rhode island, usa",28
15557,12824,"long beach, california, usa",18
15605,23872,"tulsa, oklahoma, usa",22
15763,26620,"napa, california,",
15789,48046,"central sq., new york, usa",
15831,55892,"plantersville, texas, usa",45
15896,70052,"st. john`s, ontario, canada",30
15937,70415,"crescent city, florida, usa",57
16021,76102,"buckfield, maine, usa",33
16038,78973,"amadora, lisboa, portugal",29
16296,84795,"alpharetta, ,",
16342,110373,"livingston, new jersey, usa",
16386,143837,"san antonio, texas, usa",28
16407,144478,"galveston, texas, usa",39
16431,154469,"trois-rivières ouest, quebec, canada",
16492,179718,"leroy, ,",39
16594,182085,"ginsheim, hessen, germany",
16905,201969,"vancouver, british columbia, canada",
16968,207349,"seadrift, texas, usa",25
17030,213523,"brookville, pennsylvania, usa",
17067,217318,"sackville, new brunswick, canada",
17188,220597,"toronto, ontario, canada",26
17245,238419,"lapeer, michigan, usa",
17261,238889,"clark fork, idaho, usa",33
17311,251843,"homer city, pennsylvania, usa",
17442,252347,"springfield, virginia, usa",52
17476,17859,"roanoke, virginia, usa",43
17497,26516,"victor, montana, usa",67
17518,30972,"columbiana, alabama, usa",47
17560,72636,"north richland hills, texas, usa",
17570,87712,"yarmouth, nova scotia, canada",19
17620,93179,"san diego, california, usa",
17669,95049,"alverca, ribatejo, portugal",25
17671,113270,"evanston, illinois, usa",25
17755,126736,"fulton, missouri, usa",38
17843,137688,"medford, new york, usa",46
17908,144619,"albany, oregon, usa",
17925,148590,"thunder bay, ontario, canada",49
17948,152186,"windsor, ontario, canada",33
18012,157247,"deventer, overijssel, netherlands",48
18105,173481,"arlington, texas, usa",69
18138,190459,"schertz, texas, usa",40
18154,207971,"greenville, florida, usa",53
18167,208382,"fontana, california, usa",53
18184,208568,"fontana, california, usa",
18205,223326,"climax springs, missouri, usa",30
18210,225087,"toronto, ontario, canada",51
18402,225449,"goodyear, arizona, usa",57
18412,245534,"toronto, ontario, canada",
18429,247664,"london, ontario, canada",
18441,247752,"wake forest, north carolina, usa",30
18481,254144,"collinsville, texas, usa",23
18502,258185,"livermore, maine, usa",37
18684,258270,"fpo, ap, okinawa, japan",
18724,258884,"belvidere, illinois, usa",
18774,262541,"pierrefonds, quebec, canada",
18794,278843,"pismo beach, california, usa",28
18807,4017,"new orleans, louisiana, usa",48
18933,26883,"vienna, vienna, austria",
18976,34987,"omaha, nebraska, usa",37
18990,37227,"hamilton, ohio, usa",27
19014,52584,"livermore, california, usa",45
19117,86548,"ploiesti, prahova, romania",24
19125,96357,"aiken, south carolina, usa",31
19192,110382,"brooklyn, new york, usa",35
19212,135149,"ft. pierce, florida, usa",
19577,164323,"delta, british columbia, canada",31
19665,164956,"waterdown, ontario, canada",44
19669,201697,"markham, ontario, canada",29
19687,202277,"kennesaw, georgia, usa",54
19739,246634,"dana point, california, usa",
19760,20119,"manchester, new hampshire,",51
19770,26057,"halifax, nova scotia, canada",18
19790,79961,"hickory, north carolina, usa",23
19811,83287,"tulsa, oklahoma, usa",45
19887,108485,"roseburg, oregon, usa",32
19903,126604,"north reading, massachusetts, usa",27
19957,168047,"oxford, connecticut, usa",28
20038,201684,"austin, texas, usa",24
20109,209756,"sacramento, california, usa",36
20181,231210,"roanoke, virginia, usa",44
20292,274056,"seattle, washington, usa",24
20312,73681,"almada, setúbal, portugal",27
20414,129503,"lisboa, n/a, portugal",40
20456,169600,"lisboa, miraflores, portugal",28
20470,261015,"halifax, nova scotia, canada",42
20478,12982,"getxo, vizcaya, spain",41
20601,28634,"bad axe, michigan, usa",28
20716,59209,"markham, ontario, canada",41
20733,69405,"ede, gelderland, netherlands",36
20764,114544,"antelope, california, usa",35
20846,137589,"enterprise, oregon, usa",35
20915,144038,"columbia, missouri, usa",49
20969,148314,"calgary, alberta, canada",29
20986,163326,"gum spring, virginia, usa",28
21001,252695,"lincoln, nebraska, usa",
21172,6073,"houston, texas, usa",28
21213,30511,"culemborg, gelderland, netherlands",
21317,62464,"el cajon, california, usa",26
21343,92853,"ely, england, united kingdom",
21363,139462,"bewdley, worcestershire, united kingdom",30
21371,142479,"portland, maine, usa",
21406,186848,"madison, wisconsin, usa",31
21414,221655,"chevy chase, maryland, usa",
21436,225986,"watford, england, united kingdom",36
21476,226965,"clemson, south carolina, usa",47
21589,234288,"mount waverley, victoria, australia",35
21602,268618,"bloomfield, new jersey, usa",
21611,276964,"villa ridge, missouri, usa",34
21628,17950,"puchong, selangor, malaysia",32
21704,32483,"barcelona, catalonia, spain",18
21705,33580,"rockwell, north carolina, usa",27
21732,35859,"duluth, minnesota, usa",
22169,44893,"alexandria, virginia, usa",
22230,50895,"calverton, new york, usa",
22287,51992,"west fairlee, vermont, usa",43
22334,69389,"nebraska city, nebraska, usa",29
22424,105214,"pittsburgh, pennsylvania, usa",34
22467,108005,"greenfield, wisconsin, usa",29
22500,110973,"wiley ford, west virginia, usa",43
22720,130950,"jersey city, new jersey, usa",32
22734,152435,"indianapolis, indiana, usa",40
22765,161039,"fredericton, new brunswick, canada",30
22788,161234,"millersville, maryland, usa",41
22804,165866,"ashville, alabama, usa",27
22828,176348,"louisville, kentucky, usa",33
22843,178914,"bradenton, florida, usa",
22868,184532,"des moines, iowa, usa",28
22945,188171,"st. louis, missouri, usa",
22962,214315,"louisville, kentucky, usa",32
22983,224435,"warren, michigan, usa",24
22993,236283,"orlando, florida, usa",41
23166,241980,"ashburn, virginia, usa",35
23305,252071,"catawba, wisconsin, usa",32
23346,253580,"midland, ontario, canada",52
23363,262040,"vancouver, british columbia, canada",41
23378,263877,"victoria, british columbia, canada",44
23417,270906,"lindsey, ohio, usa",32
23428,11629,"houston, texas, usa",21
23464,16634,"little rock, arkansas, usa",42
23627,21404,"west vancouver, british columbia, canada",
23662,28204,"south ohio, nova scotia, canada",61
23704,33179,"freedonia, emilia romagna, antarctica",
23737,38281,"barcelona, catalunya, spain",33
23794,55075,"seattle, washington, usa",33
23826,66591,"austin, tx, usa",35
23833,67515,"oakland, california, usa",45
23849,68156,"brooklyn, new york, usa",34
23876,78783,"chantilly, virginia, usa",49
23979,79942,"mackay, queensland, australia",26
