,User-ID,Location,Age
0,7158,"omaha, nebraska, usa",30
18,8253,"tulsa, oklahoma, usa",26
47,11676,"n/a, n/a, n/a",
492,23768,"st. louis, missouri, usa",45
511,27617,"beaverton, ontario, canada",32
519,30261,"manchester, missouri, usa",27
523,30711,"sydney, new south wales, australia",32
541,85993,"portland, oregon, usa",40
555,141444,"west springfield, massachusetts,",
589,153718,"round lake, illinois, usa",27
609,154992,"maryland heights, missouri, usa",40
616,158295,"cleveland, ohio, usa",
685,169699,"vadnais heights, minnesota, usa",40
693,181687,"austin, texas, usa",29
723,185233,"winnemucca, nevada, usa",31
742,200226,"burlington, ontario, canada",39
793,208671,"simi valley, california, usa",
819,240756,"guyton, georgia, usa",41
824,248477,"dandridge, tennessee, usa",17
841,268751,"sheboygan, wisconsin, usa",34
844,21356,"westwood, new jersey, usa",56
852,22625,"lynbrook, new york, usa",54
893,31315,"henryville, indiana, usa",34
922,33974,"barnhart, missouri, usa",24
931,34588,"west linn, oregon, usa",
948,53220,"fullerton, california, usa",36
978,53614,"barreiro, barreiro, portugal",30
997,60337,"st. marys, georgia, usa",50
1007,64436,"san ramon, california, usa",36
1026,75819,"west falls, new york, usa",
1052,76151,"sioux falls, south dakota, usa",49
1069,100846,"plainfield, illinois, usa",39
1087,111174,"austin, texas, usa",
1103,114368,"mechanicsville, maryland, usa",33
1151,115003,"asheville, north carolina, usa",43
1190,115435,"cincinnati, ohio, usa",30
1211,125519,"irvine, california, usa",40
1242,130571,"summerville, south carolina, usa",
1267,140358,"san diego, california, usa",
1326,145641,"madison, new jersey, usa",
1341,147224,"mechanicsburg, pennsylvania, usa",41
1350,149069,"struthers, ohio, usa",30
1359,152354,"boston, massachusetts, usa",
1361,187256,"citrus heights, california, usa",
1399,193778,"dallas, georgia, usa",
1412,200422,"plainfield, illinois, usa",29
1418,210485,"carmichael, california, usa",35
1466,215988,"lake oswego, oregon, usa",42
1486,252820,"montreal, quebec, canada",33
1499,259629,"carrollton, texas, usa",51
1521,9856,"glendale, colorado, usa",22
1530,13552,"cordova, tennessee, usa",32
1574,16795,"mechanicsville, maryland, usa",47
1701,25981,"nj, new jersey, usa",
1733,31826,"jasper, missouri, usa",54
1784,48025,"concordia, missouri, usa",43
1812,68185,"virginia beach, virginia, usa",22
1820,107784,"tarentum, pennsylvania, usa",
1853,135045,"spring, texas, usa",29
1879,152099,"wickenburg, arizona, usa",14
1888,154944,"colony, kansas, usa",33
1891,168064,"fredericton, new brunswick, canada",
1908,171968,"irving, texas, usa",23
1914,184299,"omaha, nebraska, usa",31
1933,216683,"san jose, california, usa",
1958,246000,"saratoga, california, usa",20
1964,243,"arden hills, minnesota, usa",
1975,16106,"albany, california, usa",44
1988,23511,"chapel hill, north carolina, usa",56
2002,92810,"manistee, michigan, usa",60
2022,187517,"brooklyn, new york, usa",28
2036,193458,"toronto, ontario, canada",40
2056,208829,"fredericton, new brunswick, canada",
2085,219683,"santa ana, california, usa",32
2115,225199,"toronto, ontario, canada",54
2120,232945,"newport, rhode island, usa",28
2161,12824,"long beach, california, usa",18
2171,23872,"tulsa, oklahoma, usa",22
2197,48046,"central sq., new york, usa",
2217,55892,"plantersville, texas, usa",45
2228,70052,"st. john`s, ontario, canada",30
