,User-ID,Location,Age
0,10314,"beaverton, oregon, usa",
42,77480,"gig harbor, washington, usa",51
83,98391,"morrow, georgia, usa",52
524,115435,"cincinnati, ohio, usa",30
580,208406,"kansas city, missouri, usa",30
626,240144,"muskego, wisconsin, usa",34
681,244420,"kenmore, ,",
720,260897,"chicago, illinois, usa",25
765,7158,"omaha, nebraska, usa",30
796,8253,"tulsa, oklahoma, usa",26
844,11676,"n/a, n/a, n/a",
3010,23768,"st. louis, missouri, usa",45
3066,27617,"beaverton, ontario, canada",32
3094,30261,"manchester, missouri, usa",27
3101,30711,"sydney, new south wales, australia",32
3144,85993,"portland, oregon, usa",40
3179,141444,"west springfield, massachusetts,",
3248,153718,"round lake, illinois, usa",27
3301,154992,"maryland heights, missouri, usa",40
3319,158295,"cleveland, ohio, usa",
3555,169699,"vadnais heights, minnesota, usa",40
3577,181687,"austin, texas, usa",29
3627,185233,"winnemucca, nevada, usa",31
3726,200226,"burlington, ontario, canada",39
3850,208671,"simi valley, california, usa",
3911,240756,"guyton, georgia, usa",41
3925,248477,"dandridge, tennessee, usa",17
3970,268751,"sheboygan, wisconsin, usa",34
3988,21356,"westwood, new jersey, usa",56
4006,22625,"lynbrook, new york, usa",54
4071,31315,"henryville, indiana, usa",34
4230,33974,"barnhart, missouri, usa",24
4252,34588,"west linn, oregon, usa",
4284,53220,"fullerton, california, usa",36
4373,53614,"barreiro, barreiro, portugal",30
4403,60337,"st. marys, georgia, usa",50
4424,64436,"san ramon, california, usa",36
4457,75819,"west falls, new york, usa",
4501,76151,"sioux falls, south dakota, usa",49
4635,100846,"plainfield, illinois, usa",39
4682,111174,"austin, texas, usa",
4713,114368,"mechanicsville, maryland, usa",33
5034,115003,"asheville, north carolina, usa",43
5114,125519,"irvine, california, usa",40
5175,130571,"summerville, south carolina, usa",
5248,140358,"san diego, california, usa",
5382,145641,"madison, new jersey, usa",
5410,147224,"mechanicsburg, pennsylvania, usa",41
5430,149069,"struthers, ohio, usa",30
5459,152354,"boston, massachusetts, usa",
5470,187256,"citrus heights, california, usa",
5546,193778,"dallas, georgia, usa",
5589,200422,"plainfield, illinois, usa",29
5606,210485,"carmichael, california, usa",35
5709,215988,"lake oswego, oregon, usa",42
5753,252820,"montreal, quebec, canada",33
5805,259629,"carrollton, texas, usa",51
5856,9856,"glendale, colorado, usa",22
5881,13552,"cordova, tennessee, usa",32
6043,16795,"mechanicsville, maryland, usa",47
6417,25981,"nj, new jersey, usa",
6534,31826,"jasper, missouri, usa",54
6645,48025,"concordia, missouri, usa",43
6718,68185,"virginia beach, virginia, usa",22
6741,107784,"tarentum, pennsylvania, usa",
6870,135045,"spring, texas, usa",29
6919,152099,"wickenburg, arizona, usa",14
6941,154944,"colony, kansas, usa",33
6950,168064,"fredericton, new brunswick, canada",
6985,171968,"irving, texas, usa",23
7000,184299,"omaha, nebraska, usa",31
7069,216683,"san jose, california, usa",
7161,246000,"saratoga, california, usa",20
7171,243,"arden hills, minnesota, usa",
7186,16106,"albany, california, usa",44
7219,23511,"chapel hill, north carolina, usa",56
7240,92810,"manistee, michigan, usa",60
7298,187517,"brooklyn, new york, usa",28
7344,193458,"toronto, ontario, canada",40
7394,208829,"fredericton, new brunswick, canada",
7455,219683,"santa ana, california, usa",32
7542,225199,"toronto, ontario, canada",54
7583,232945,"newport, rhode island, usa",28
7656,12824,"long beach, california, usa",18
7675,23872,"tulsa, oklahoma, usa",22
7768,48046,"central sq., new york, usa",
7801,55892,"plantersville, texas, usa",45
7840,70052,"st. john`s, ontario, canada",30
7870,70415,"crescent city, florida, usa",57
7911,78973,"amadora, lisboa, portugal",29
8080,110373,"livingston, new jersey, usa",
8108,143837,"san antonio, texas, usa",28
8129,154469,"trois-rivières ouest, quebec, canada",
8179,179718,"leroy, ,",39
8253,182085,"ginsheim, hessen, germany",
8335,201969,"vancouver, british columbia, canada",
8380,207349,"seadrift, texas, usa",25
8411,213523,"brookville, pennsylvania, usa",
8425,217318,"sackville, new brunswick, canada",
8526,220597,"toronto, ontario, canada",26
8564,251843,"homer city, pennsylvania, usa",
8634,252347,"springfield, virginia, usa",52
8650,17859,"roanoke, virginia, usa",43
8667,26516,"victor, montana, usa",67
8675,30972,"columbiana, alabama, usa",47
8711,87712,"yarmouth, nova scotia, canada",19
8740,93179,"san diego, california, usa",
8777,113270,"evanston, illinois, usa",25
8849,126736,"fulton, missouri, usa",38
8907,137688,"medford, new york, usa",46
8946,152186,"windsor, ontario, canada",33
8984,157247,"deventer, overijssel, netherlands",48
9024,173481,"arlington, texas, usa",69
9053,190459,"schertz, texas, usa",40
9067,208568,"fontana, california, usa",
9082,225087,"toronto, ontario, canada",51
9222,247752,"wake forest, north carolina, usa",30
