,ISBN,User-ID,Book-Rating
0,0446520802,7158,10
1,0446520802,8253,10
2,0446520802,11676,10
3,0446520802,23768,6
4,0446520802,27617,9
5,0446520802,30261,10
6,0446520802,30711,6
7,0446520802,85993,10
8,0446520802,141444,7
9,0446520802,153718,7
10,0446520802,154992,8
11,0446520802,158295,8
12,0446520802,169699,8
13,0446520802,181687,9
14,0446520802,185233,7
15,0446520802,200226,9
16,0446520802,208671,9
17,0446520802,240756,9
18,0446520802,248477,6
19,0446520802,268751,10
20,038550120X,11676,10
21,038550120X,21356,7
22,038550120X,22625,10
23,038550120X,31315,6
24,038550120X,33974,8
25,038550120X,34588,5
26,038550120X,53220,8
27,038550120X,53614,8
28,038550120X,60337,8
29,038550120X,64436,9
30,038550120X,75819,8
31,038550120X,76151,10
32,038550120X,100846,8
33,038550120X,111174,6
34,038550120X,114368,9
35,038550120X,115003,8
36,038550120X,115435,8
37,038550120X,125519,9
38,038550120X,130571,8
39,038550120X,140358,5
40,038550120X,145641,7
41,038550120X,147224,5
42,038550120X,149069,10
43,038550120X,152354,6
44,038550120X,187256,9
45,038550120X,193778,10
46,038550120X,200422,8
47,038550120X,210485,7
48,038550120X,215988,10
49,038550120X,252820,7
50,038550120X,259629,8
51,0425115801,9856,7
52,0425115801,13552,10
53,0425115801,16795,8
54,0425115801,25981,10
55,0425115801,31826,10
56,0425115801,48025,7
57,0425115801,68185,6
58,0425115801,107784,5
59,0425115801,135045,9
60,0425115801,152099,7
61,0425115801,154944,10
62,0425115801,158295,7
63,0425115801,168064,8
64,0425115801,171968,8
65,0425115801,184299,9
66,0425115801,208671,8
67,0425115801,216683,8
68,0425115801,246000,8
69,0449006522,243,6
70,0449006522,11676,8
71,0449006522,16106,8
72,0449006522,16795,7
73,0449006522,23511,10
74,0449006522,48025,10
75,0449006522,92810,7
76,0449006522,181687,9
77,0449006522,187517,8
78,0449006522,193458,7
79,0449006522,208829,8
80,0449006522,219683,5
81,0449006522,225199,9
82,0449006522,232945,8
83,0553561618,12824,8
84,0553561618,23872,5
85,0553561618,31315,9
86,0553561618,48025,7
87,0553561618,48046,7
88,0553561618,55892,8
89,0553561618,70052,7
90,0553561618,70415,8
91,0553561618,78973,6
92,0553561618,110373,7
93,0553561618,143837,8
94,0553561618,154469,10
95,0553561618,158295,7
96,0553561618,179718,9
97,0553561618,182085,5
98,0553561618,200226,7
99,0553561618,201969,4
100,0553561618,207349,9
101,0553561618,213523,8
102,0553561618,217318,5
103,0553561618,220597,6
104,0553561618,251843,10
105,0553561618,252347,8
106,055356451X,11676,9
107,055356451X,17859,10
108,055356451X,26516,9
109,055356451X,30972,8
110,055356451X,78973,7
111,055356451X,87712,6
112,055356451X,93179,10
113,055356451X,113270,9
114,055356451X,126736,4
115,055356451X,137688,8
116,055356451X,152186,8
117,055356451X,157247,7
118,055356451X,158295,7
119,055356451X,169699,7
120,055356451X,173481,8
121,055356451X,179718,9
122,055356451X,190459,6
123,055356451X,208568,10
124,055356451X,225087,10
125,055356451X,247752,10
126,055356451X,251843,10
127,055356451X,258185,9
128,055356451X,258270,10
129,055356451X,258884,5
130,0451192001,20119,10
131,0451192001,83287,10
132,0451192001,126604,6
133,0451192001,168047,10
134,0451192001,201684,7
135,0451192001,209756,5
136,0451192001,231210,8
137,0671537458,11676,8
138,0671537458,12982,7
139,0671537458,28634,8
140,0671537458,69405,7
141,0671537458,114544,6
142,0671537458,137589,7
143,0671537458,144038,8
144,0671537458,209756,6
145,0671537458,252695,8
146,0684867621,11676,3
147,0684867621,17950,5
148,0684867621,23768,6
149,0684867621,25981,10
150,0684867621,31315,9
151,0684867621,33580,3
152,0684867621,35859,6
153,0684867621,44893,7
154,0684867621,50895,7
