,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
9,8680,"st. charles county, missouri, usa",2
14,10314,"beaverton, oregon, usa",
47,77480,"gig harbor, washington, usa",51
70,94362,"northridge, california, usa",39
75,98391,"morrow, georgia, usa",52
180,112199,"union, kentucky, usa",72
186,115435,"cincinnati, ohio, usa",30
222,128045,"clearwater, florida, usa",41
233,128276,"los angeles, ,",
240,188513,"brookfield, wisconsin, usa",44
250,208406,"kansas city, missouri, usa",30
275,210597,"lake winnebago, missouri, usa",38
282,227886,"charlotte, north carolina, usa",1
284,240144,"muskego, wisconsin, usa",34
308,243142,"westerville, ohio, usa",51
314,244420,"kenmore, ,",
347,257492,"san diego, ,",
355,260897,"chicago, illinois, usa",25
386,274925,"enfield, connecticut, usa",
387,7158,"omaha, nebraska, usa",30
411,8253,"tulsa, oklahoma, usa",26
450,11676,"n/a, n/a, n/a",
1453,12589,"lincoln, nebraska, usa",
1455,13279,"moodus, connecticut, usa",
1461,19371,"royal oak, michigan, usa",52
1464,23768,"st. louis, missouri, usa",45
1499,24878,"ottawa, ontario, canada",
1503,27617,"beaverton, ontario, canada",32
1524,30261,"manchester, missouri, usa",27
1529,30711,"sydney, new south wales, australia",32
1556,35845,"rochester, new hampshire, usa",
1563,63507,"lomita, california, usa",
1572,64679,"buffalo grove, illinois, usa",
1581,85993,"portland, oregon, usa",40
1605,91761,"minneapolis, minnesota, usa",
1613,99720,"dahlonega, georgia, usa",
1628,139064,"wylie, texas, usa",
1630,141444,"west springfield, massachusetts,",
1684,152376,"boston, massachusetts, usa",38
1686,153718,"round lake, illinois, usa",27
1721,154992,"maryland heights, missouri, usa",40
1734,158295,"cleveland, ohio, usa",
1876,167812,"vancouver, washington, usa",38
1899,169699,"vadnais heights, minnesota, usa",40
1912,169784,"cincinnati, ohio, usa",52
1913,172539,"lakewood, california, usa",
1920,181687,"austin, texas, usa",29
1960,185233,"winnemucca, nevada, usa",31
2011,187863,"greenwood, south carolina, usa",33
2033,190374,"kamloops, british columbia, canada",38
2051,192095,"madison, wisconsin, usa",50
2055,200226,"burlington, ontario, canada",39
2148,201036,"virginia beach, virginia, usa",
2156,208671,"simi valley, california, usa",
2195,218875,"wilkes-barre, pennsylvania, usa",28
2200,239135,"mobile, alabama, usa",39
2201,240756,"guyton, georgia, usa",41
2207,245568,"springport, michigan, usa",
2218,248477,"dandridge, tennessee, usa",17
2246,265383,"awendaw, south carolina, usa",
2249,268540,"st. louis, missouri, usa",19
2255,268751,"sheboygan, wisconsin, usa",34
2263,16877,"houston, arkansas, usa",37
2267,17975,"fargo, north dakota, usa",
2268,20806,"union, kentucky, usa",
2271,21356,"westwood, new jersey, usa",56
2285,22625,"lynbrook, new york, usa",54
2335,29168,"beacon, new york, usa",
2339,31315,"henryville, indiana, usa",34
2423,32188,"st. louis, missouri, usa",51
2431,33974,"barnhart, missouri, usa",24
2443,34588,"west linn, oregon, usa",
2465,53220,"fullerton, california, usa",36
2518,53614,"barreiro, barreiro, portugal",30
2544,60337,"st. marys, georgia, usa",50
2559,64436,"san ramon, california, usa",36
2583,75819,"west falls, new york, usa",
