,ISBN,User-ID,Book-Rating
0,034545104X,2313,5
1,034545104X,8680,5
2,034545104X,10314,9
3,034545104X,77480,8
4,034545104X,98391,9
5,034545104X,115435,5
6,034545104X,128045,7
7,034545104X,128276,5
8,034545104X,188513,4
9,034545104X,208406,6
10,034545104X,210597,9
11,034545104X,227886,3
12,034545104X,240144,3
13,034545104X,243142,9
14,034545104X,244420,8
15,034545104X,257492,5
16,034545104X,260897,3
17,034545104X,274925,7
18,0446520802,7158,10
19,0446520802,8253,10
20,0446520802,11676,10
21,0446520802,13279,10
22,0446520802,23768,6
23,0446520802,24878,7
24,0446520802,27617,9
25,0446520802,30261,10
26,0446520802,30711,6
27,0446520802,63507,8
28,0446520802,64679,6
29,0446520802,85993,10
30,0446520802,91761,6
31,0446520802,99720,9
32,0446520802,141444,7
33,0446520802,153718,7
34,0446520802,154992,8
35,0446520802,158295,8
36,0446520802,167812,10
37,0446520802,169699,8
38,0446520802,172539,7
39,0446520802,181687,9
40,0446520802,185233,7
41,0446520802,187863,5
42,0446520802,190374,8
43,0446520802,200226,9
44,0446520802,208671,9
45,0446520802,218875,8
46,0446520802,240756,9
47,0446520802,245568,2
48,0446520802,248477,6
49,0446520802,265383,10
50,0446520802,268540,10
51,0446520802,268751,10
52,038550120X,11676,10
53,038550120X,16877,9
54,038550120X,21356,7
55,038550120X,22625,10
56,038550120X,31315,6
57,038550120X,33974,8
58,038550120X,34588,5
59,038550120X,53220,8
60,038550120X,53614,8
61,038550120X,60337,8
62,038550120X,64436,9
63,038550120X,75819,8
64,038550120X,76151,10
65,038550120X,76351,10
66,038550120X,100846,8
67,038550120X,109180,10
68,038550120X,111174,6
69,038550120X,114368,9
70,038550120X,115003,8
71,038550120X,115435,8
72,038550120X,116904,10
73,038550120X,125519,9
74,038550120X,130571,8
75,038550120X,140358,5
76,038550120X,141719,7
77,038550120X,145641,7
78,038550120X,147224,5
79,038550120X,149069,10
80,038550120X,152354,6
81,038550120X,187256,9
82,038550120X,193778,10
83,038550120X,197206,5
84,038550120X,198213,8
85,038550120X,200422,8
86,038550120X,203506,1
87,038550120X,210485,7
88,038550120X,215988,10
89,038550120X,218615,7
90,038550120X,235146,10
91,038550120X,240643,9
92,038550120X,251164,7
93,038550120X,252820,7
94,038550120X,254053,10
95,038550120X,259259,9
96,038550120X,259629,8
97,038550120X,265202,8
98,0425115801,2288,10
99,0425115801,4938,9
100,0425115801,9856,7
101,0425115801,13552,10
102,0425115801,16795,8
103,0425115801,25981,10
104,0425115801,31826,10
105,0425115801,48025,7
106,0425115801,58224,10
107,0425115801,68185,6
108,0425115801,101620,10
109,0425115801,107784,5
110,0425115801,124474,5
111,0425115801,133738,8
112,0425115801,135045,9
113,0425115801,152099,7
114,0425115801,154944,10
115,0425115801,158295,7
116,0425115801,168064,8
117,0425115801,171968,8
118,0425115801,175978,8
119,0425115801,184299,9
120,0425115801,185722,10
121,0425115801,208671,8
122,0425115801,216683,8
123,0425115801,224146,9
124,0425115801,235684,8
125,0425115801,246000,8
126,0425115801,257024,10
127,0425115801,260699,10
128,0449006522,278026,8
129,0449006522,243,6
130,0449006522,11676,8
131,0449006522,16106,8
132,0449006522,16795,7
133,0449006522,22045,8
134,0449006522,23511,10
135,0449006522,28222,8
136,0449006522,30029,7
137,0449006522,38660,10
138,0449006522,48025,10
139,0449006522,92810,7
140,0449006522,114662,7
141,0449006522,129489,10
142,0449006522,181687,9
143,0449006522,187517,8
144,0449006522,193458,7
145,0449006522,208829,8
146,0449006522,219683,5
147,0449006522,225199,9
148,0449006522,232945,8
149,0553561618,12824,8
150,0553561618,23872,5
151,0553561618,26620,6
152,0553561618,31315,9
153,0553561618,48025,7
154,0553561618,48046,7
155,0553561618,55892,8
156,0553561618,70052,7
157,0553561618,70415,8
158,0553561618,76102,6
159,0553561618,78973,6
160,0553561618,84795,8
161,0553561618,110373,7
162,0553561618,143837,8
163,0553561618,144478,7
164,0553561618,154469,10
165,0553561618,158295,7
166,0553561618,179718,9
167,0553561618,182085,5
168,0553561618,200226,7
169,0553561618,201969,4
170,0553561618,207349,9
171,0553561618,213523,8
172,0553561618,217318,5
173,0553561618,220597,6
174,0553561618,238419,8
175,0553561618,238889,5
176,0553561618,251843,10
177,0553561618,252347,8
178,055356451X,11676,9
179,055356451X,17859,10
180,055356451X,26516,9
181,055356451X,30972,8
182,055356451X,72636,9
183,055356451X,76102,6
184,055356451X,78973,7
185,055356451X,84795,5
186,055356451X,87712,6
187,055356451X,93179,10
188,055356451X,95049,7
189,055356451X,113270,9
190,055356451X,126736,4
191,055356451X,137688,8
192,055356451X,144619,6
193,055356451X,148590,9
194,055356451X,152186,8
195,055356451X,157247,7
196,055356451X,158295,7
197,055356451X,169699,7
198,055356451X,173481,8
199,055356451X,179718,9
200,055356451X,190459,6
201,055356451X,207971,9
202,055356451X,208382,8
203,055356451X,208568,10
204,055356451X,223326,7
205,055356451X,225087,10
206,055356451X,225449,9
207,055356451X,245534,7
208,055356451X,247664,7
209,055356451X,247752,10
210,055356451X,251843,10
211,055356451X,254144,9
212,055356451X,258185,9
213,055356451X,258270,10
214,055356451X,258884,5
215,055356451X,262541,8
216,0060517794,278843,7
217,0060517794,4017,10
218,0060517794,26883,7
219,0060517794,34987,8
220,0060517794,37227,10
221,0060517794,52584,8
222,0060517794,86548,10
223,0060517794,96357,5
224,0060517794,110382,8
225,0060517794,135149,7
226,0060517794,164323,6
227,0060517794,164956,5
228,0060517794,201697,9
229,0060517794,202277,8
230,0060517794,246634,8
231,0451192001,20119,10
232,0451192001,26057,10
233,0451192001,79961,9
234,0451192001,83287,10
235,0451192001,108485,8
236,0451192001,126604,6
237,0451192001,168047,10
238,0451192001,201684,7
239,0451192001,209756,5
240,0451192001,231210,8
241,0451192001,274056,10
242,0671537458,11676,8
243,0671537458,12982,7
244,0671537458,28634,8
245,0671537458,59209,8
246,0671537458,69405,7
247,0671537458,114544,6
248,0671537458,137589,7
249,0671537458,144038,8
250,0671537458,148314,9
251,0671537458,163326,8
252,0671537458,209756,6
253,0671537458,252695,8
254,0671537458,274056,7
255,0684867621,276964,8
256,0684867621,11676,3
257,0684867621,17950,5
258,0684867621,23768,6
259,0684867621,25981,10
260,0684867621,31315,9
261,0684867621,32483,8
262,0684867621,33580,3
263,0684867621,35859,6
264,0684867621,44893,7
265,0684867621,50895,7
266,0684867621,51992,9
267,0684867621,69389,8
268,0684867621,76151,10
269,0684867621,105214,8
270,0684867621,108005,8
271,0684867621,110973,9
272,0684867621,130950,8
273,0684867621,135149,6
274,0684867621,152435,8
275,0684867621,161039,5
276,0684867621,161234,6
277,0684867621,165866,9
278,0684867621,176348,7
279,0684867621,178914,4
280,0684867621,184532,6
281,0684867621,185233,5
282,0684867621,188171,9
283,0684867621,214315,10
284,0684867621,224435,4
285,0684867621,236283,10
286,0684867621,241980,10
287,0684867621,252071,8
288,0684867621,253580,7
289,0684867621,262040,7
290,0684867621,263877,8
291,0684867621,270906,2
292,0451166892,11629,8
293,0451166892,16634,10
294,0451166892,21404,8
295,0451166892,22625,9
296,0451166892,28204,10
297,0451166892,33179,10
298,0451166892,38281,8
299,0451166892,48025,9
300,0451166892,55075,10
301,0451166892,66591,10
302,0451166892,67515,5
303,0451166892,68156,10
304,0451166892,78783,10
305,0451166892,79942,10
306,0451166892,86145,7
307,0451166892,87141,8
308,0451166892,93179,9
309,0451166892,94985,8
310,0451166892,95921,8
311,0451166892,106225,10
312,0451166892,114216,10
313,0451166892,114988,7
314,0451166892,120082,6
315,0451166892,125878,10
316,0451166892,126296,9
317,0451166892,133935,6
318,0451166892,135776,7
319,0451166892,141210,8
320,0451166892,142121,10
321,0451166892,149908,8
322,0451166892,156150,10
323,0451166892,163851,9
324,0451166892,164675,8
325,0451166892,170154,9
326,0451166892,172512,9
327,0451166892,172539,9
328,0451166892,172742,8
329,0451166892,189279,10
330,0451166892,190831,10
331,0451166892,198011,8
332,0451166892,199515,9
333,0451166892,204790,8
334,0451166892,207339,8
335,0451166892,207727,5
336,0451166892,209229,5
337,0451166892,217740,8
338,0451166892,223156,10
339,0451166892,228579,7
340,0451166892,231857,9
341,0451166892,243951,9
342,0451166892,246507,10
343,0451166892,251844,10
344,0451166892,265751,10
345,0451167317,254,8
346,0451167317,6900,9
347,0451167317,22252,6
348,0451167317,31826,10
349,0451167317,35859,8
350,0451167317,37950,7
351,0451167317,54652,6
352,0451167317,59172,7
353,0451167317,66942,8
354,0451167317,70931,7
355,0451167317,73681,9
356,0451167317,78973,7
357,0451167317,80642,3
358,0451167317,81136,8
359,0451167317,100088,10
360,0451167317,105054,7
361,0451167317,105517,5
362,0451167317,107784,7
363,0451167317,107889,9
364,0451167317,109779,6
365,0451167317,109901,10
366,0451167317,113279,5
367,0451167317,116122,3
368,0451167317,118320,8
369,0451167317,122440,7
370,0451167317,126492,7
371,0451167317,131126,9
372,0451167317,132282,7
373,0451167317,140358,5
374,0451167317,158295,7
375,0451167317,160558,9
376,0451167317,163570,10
377,0451167317,165758,5
378,0451167317,171904,10
379,0451167317,172030,9
380,0451167317,177432,8
381,0451167317,178667,5
382,0451167317,184532,9
383,0451167317,187863,9
384,0451167317,214786,9
385,0451167317,216683,8
386,0451167317,219683,6
387,0451167317,229632,5
388,0451167317,234828,8
389,0451167317,236340,9
390,0451167317,237271,7
