,ISBN,User-ID,Book-Rating
0,034545104X,10314,9
1,034545104X,77480,8
2,034545104X,98391,9
3,034545104X,115435,5
4,034545104X,128045,7
5,034545104X,188513,4
6,034545104X,208406,6
7,034545104X,210597,9
8,034545104X,240144,3
9,034545104X,244420,8
10,034545104X,260897,3
11,0446520802,7158,10
12,0446520802,8253,10
13,0446520802,11676,10
14,0446520802,23768,6
15,0446520802,27617,9
16,0446520802,30261,10
17,0446520802,30711,6
18,0446520802,85993,10
19,0446520802,141444,7
20,0446520802,153718,7
21,0446520802,154992,8
22,0446520802,158295,8
23,0446520802,167812,10
24,0446520802,169699,8
25,0446520802,181687,9
26,0446520802,185233,7
27,0446520802,200226,9
28,0446520802,208671,9
29,0446520802,240756,9
30,0446520802,248477,6
31,0446520802,268751,10
32,038550120X,11676,10
33,038550120X,21356,7
34,038550120X,22625,10
35,038550120X,31315,6
36,038550120X,33974,8
37,038550120X,34588,5
38,038550120X,53220,8
39,038550120X,53614,8
40,038550120X,60337,8
41,038550120X,64436,9
42,038550120X,75819,8
43,038550120X,76151,10
44,038550120X,100846,8
45,038550120X,111174,6
46,038550120X,114368,9
47,038550120X,115003,8
48,038550120X,115435,8
49,038550120X,116904,10
50,038550120X,125519,9
51,038550120X,130571,8
52,038550120X,140358,5
53,038550120X,145641,7
54,038550120X,147224,5
55,038550120X,149069,10
56,038550120X,152354,6
57,038550120X,187256,9
58,038550120X,193778,10
59,038550120X,200422,8
60,038550120X,210485,7
61,038550120X,215988,10
62,038550120X,252820,7
63,038550120X,254053,10
64,038550120X,259629,8
65,0425115801,4938,9
66,0425115801,9856,7
67,0425115801,13552,10
68,0425115801,16795,8
69,0425115801,25981,10
70,0425115801,31826,10
71,0425115801,48025,7
72,0425115801,68185,6
73,0425115801,101620,10
74,0425115801,107784,5
75,0425115801,135045,9
76,0425115801,152099,7
77,0425115801,154944,10
78,0425115801,158295,7
79,0425115801,168064,8
80,0425115801,171968,8
81,0425115801,184299,9
82,0425115801,185722,10
83,0425115801,208671,8
84,0425115801,216683,8
85,0425115801,246000,8
86,0425115801,260699,10
87,0449006522,278026,8
88,0449006522,243,6
89,0449006522,11676,8
90,0449006522,16106,8
91,0449006522,16795,7
92,0449006522,23511,10
93,0449006522,48025,10
94,0449006522,92810,7
95,0449006522,181687,9
96,0449006522,187517,8
97,0449006522,193458,7
98,0449006522,208829,8
