,User-ID,Location,Age
0,10314,"beaverton, oregon, usa",
42,77480,"gig harbor, washington, usa",51
83,98391,"morrow, georgia, usa",52
524,115435,"cincinnati, ohio, usa",30
580,128045,"clearwater, florida, usa",41
591,188513,"brookfield, wisconsin, usa",44
607,208406,"kansas city, missouri, usa",30
653,210597,"lake winnebago, missouri, usa",38
666,240144,"muskego, wisconsin, usa",34
721,244420,"kenmore, ,",
760,260897,"chicago, illinois, usa",25
805,7158,"omaha, nebraska, usa",30
836,8253,"tulsa, oklahoma, usa",26
884,11676,"n/a, n/a, n/a",
3050,23768,"st. louis, missouri, usa",45
3106,27617,"beaverton, ontario, canada",32
3134,30261,"manchester, missouri, usa",27
3141,30711,"sydney, new south wales, australia",32
3184,85993,"portland, oregon, usa",40
3219,141444,"west springfield, massachusetts,",
3288,153718,"round lake, illinois, usa",27
3341,154992,"maryland heights, missouri, usa",40
3359,158295,"cleveland, ohio, usa",
3595,167812,"vancouver, washington, usa",38
3623,169699,"vadnais heights, minnesota, usa",40
3645,181687,"austin, texas, usa",29
3695,185233,"winnemucca, nevada, usa",31
3794,200226,"burlington, ontario, canada",39
3918,208671,"simi valley, california, usa",
3979,240756,"guyton, georgia, usa",41
3993,248477,"dandridge, tennessee, usa",17
4038,268751,"sheboygan, wisconsin, usa",34
4056,21356,"westwood, new jersey, usa",56
4074,22625,"lynbrook, new york, usa",54
4139,31315,"henryville, indiana, usa",34
4298,33974,"barnhart, missouri, usa",24
4320,34588,"west linn, oregon, usa",
4352,53220,"fullerton, california, usa",36
4441,53614,"barreiro, barreiro, portugal",30
4471,60337,"st. marys, georgia, usa",50
4492,64436,"san ramon, california, usa",36
4525,75819,"west falls, new york, usa",
4569,76151,"sioux falls, south dakota, usa",49
4703,100846,"plainfield, illinois, usa",39
4750,111174,"austin, texas, usa",
4781,114368,"mechanicsville, maryland, usa",33
5102,115003,"asheville, north carolina, usa",43
5182,116904,"san antonio, texas, usa",38
5207,125519,"irvine, california, usa",40
5268,130571,"summerville, south carolina, usa",
5341,140358,"san diego, california, usa",
5475,145641,"madison, new jersey, usa",
5503,147224,"mechanicsburg, pennsylvania, usa",41
5523,149069,"struthers, ohio, usa",30
5552,152354,"boston, massachusetts, usa",
5563,187256,"citrus heights, california, usa",
5639,193778,"dallas, georgia, usa",
5682,200422,"plainfield, illinois, usa",29
5699,210485,"carmichael, california, usa",35
5802,215988,"lake oswego, oregon, usa",42
5846,252820,"montreal, quebec, canada",33
5898,254053,"hackettstown, new jersey, usa",27
5908,259629,"carrollton, texas, usa",51
5959,4938,"charleston, south carolina, usa",30
5972,9856,"glendale, colorado, usa",22
5997,13552,"cordova, tennessee, usa",32
6159,16795,"mechanicsville, maryland, usa",47
6533,25981,"nj, new jersey, usa",
6650,31826,"jasper, missouri, usa",54
6761,48025,"concordia, missouri, usa",43
6834,68185,"virginia beach, virginia, usa",22
6857,101620,"brookland, arkansas, usa",
6883,107784,"tarentum, pennsylvania, usa",
7012,135045,"spring, texas, usa",29
7061,152099,"wickenburg, arizona, usa",14
7083,154944,"colony, kansas, usa",33
7092,168064,"fredericton, new brunswick, canada",
7127,171968,"irving, texas, usa",23
7142,184299,"omaha, nebraska, usa",31
7211,185722,"long beach, california, usa",24
7235,216683,"san jose, california, usa",
7327,246000,"saratoga, california, usa",20
7337,260699,"toledo, ohio, usa",42
7348,278026,"east orange, new jersey, usa",56
7376,243,"arden hills, minnesota, usa",
7391,16106,"albany, california, usa",44
7424,23511,"chapel hill, north carolina, usa",56
7445,92810,"manistee, michigan, usa",60
7503,187517,"brooklyn, new york, usa",28
7549,193458,"toronto, ontario, canada",40
7599,208829,"fredericton, new brunswick, canada",
7660,219683,"santa ana, california, usa",32
7747,225199,"toronto, ontario, canada",54
7788,232945,"newport, rhode island, usa",28
7861,12824,"long beach, california, usa",18
7880,23872,"tulsa, oklahoma, usa",22
7973,48046,"central sq., new york, usa",
8006,55892,"plantersville, texas, usa",45
8045,70052,"st. john`s, ontario, canada",30
8075,70415,"crescent city, florida, usa",57
8116,76102,"buckfield, maine, usa",33
8130,78973,"amadora, lisboa, portugal",29
8299,110373,"livingston, new jersey, usa",
8327,143837,"san antonio, texas, usa",28
8348,144478,"galveston, texas, usa",39
8370,154469,"trois-rivières ouest, quebec, canada",
8420,179718,"leroy, ,",39
8494,182085,"ginsheim, hessen, germany",
8576,201969,"vancouver, british columbia, canada",
8621,207349,"seadrift, texas, usa",25
8652,213523,"brookville, pennsylvania, usa",
8666,217318,"sackville, new brunswick, canada",
8767,220597,"toronto, ontario, canada",26
8805,238889,"clark fork, idaho, usa",33
8836,251843,"homer city, pennsylvania, usa",
8906,252347,"springfield, virginia, usa",52
8922,17859,"roanoke, virginia, usa",43
