,ISBN,User-ID,Book-Rating
0,0446520802,7158,10
1,0446520802,8253,10
2,0446520802,11676,10
3,0446520802,13279,10
4,0446520802,23768,6
5,0446520802,24878,7
6,0446520802,27617,9
7,0446520802,30261,10
8,0446520802,30711,6
9,0446520802,63507,8
10,0446520802,64679,6
11,0446520802,85993,10
12,0446520802,91761,6
13,0446520802,99720,9
14,0446520802,141444,7
15,0446520802,153718,7
16,0446520802,154992,8
17,0446520802,158295,8
18,0446520802,167812,10
19,0446520802,169699,8
20,0446520802,172539,7
21,0446520802,181687,9
22,0446520802,185233,7
23,0446520802,187863,5
24,0446520802,190374,8
25,0446520802,200226,9
26,0446520802,201036,9
27,0446520802,208671,9
28,0446520802,218875,8
29,0446520802,240756,9
30,0446520802,245568,2
31,0446520802,248477,6
32,0446520802,265383,10
33,0446520802,268540,10
34,0446520802,268751,10
35,038550120X,11676,10
36,038550120X,16877,9
37,038550120X,21356,7
38,038550120X,22625,10
39,038550120X,31315,6
40,038550120X,32188,8
41,038550120X,33974,8
42,038550120X,34588,5
43,038550120X,53220,8
44,038550120X,53614,8
45,038550120X,60337,8
46,038550120X,64436,9
47,038550120X,75819,8
48,038550120X,76151,10
49,038550120X,76351,10
50,038550120X,100846,8
51,038550120X,109180,10
52,038550120X,111174,6
53,038550120X,114368,9
54,038550120X,115003,8
55,038550120X,115435,8
56,038550120X,116904,10
57,038550120X,125519,9
58,038550120X,130571,8
59,038550120X,140358,5
60,038550120X,141719,7
61,038550120X,145641,7
62,038550120X,147224,5
63,038550120X,149069,10
64,038550120X,152354,6
65,038550120X,187256,9
66,038550120X,193778,10
67,038550120X,197206,5
68,038550120X,198213,8
69,038550120X,200422,8
70,038550120X,203506,1
71,038550120X,210485,7
72,038550120X,212568,9
73,038550120X,215988,10
74,038550120X,218615,7
75,038550120X,235146,10
76,038550120X,240643,9
77,038550120X,251164,7
78,038550120X,252820,7
79,038550120X,253780,10
80,038550120X,254053,10
81,038550120X,259259,9
82,038550120X,259629,8
83,038550120X,265202,8
84,0425115801,2288,10
85,0425115801,4938,9
86,0425115801,9856,7
87,0425115801,13552,10
88,0425115801,16795,8
89,0425115801,25981,10
90,0425115801,31826,10
91,0425115801,48025,7
92,0425115801,55789,6
93,0425115801,58224,10
94,0425115801,68185,6
95,0425115801,101620,10
96,0425115801,107784,5
97,0425115801,124474,5
98,0425115801,133738,8
99,0425115801,135045,9
100,0425115801,152099,7
101,0425115801,154944,10
102,0425115801,158295,7
103,0425115801,168064,8
104,0425115801,171968,8
105,0425115801,175978,8
106,0425115801,184299,9
107,0425115801,185722,10
108,0425115801,208671,8
109,0425115801,212427,9
110,0425115801,216683,8
111,0425115801,224146,9
112,0425115801,235684,8
113,0425115801,246000,8
114,0425115801,250016,10
115,0425115801,257024,10
116,0425115801,260699,10
117,0449006522,278026,8
118,0449006522,243,6
119,0449006522,11676,8
120,0449006522,16106,8
121,0449006522,16795,7
122,0449006522,22045,8
123,0449006522,23459,9
124,0449006522,23511,10
125,0449006522,28222,8
126,0449006522,30029,7
127,0449006522,38660,10
128,0449006522,48025,10
129,0449006522,53575,5
130,0449006522,61216,9
131,0449006522,92810,7
132,0449006522,114662,7
133,0449006522,119631,8
134,0449006522,129489,10
135,0449006522,163690,8
136,0449006522,169181,5
137,0449006522,181687,9
138,0449006522,187517,8
139,0449006522,193458,7
140,0449006522,208829,8
141,0449006522,219683,5
142,0449006522,225199,9
143,0449006522,231252,9
144,0449006522,232945,8
145,0449006522,276038,10
146,0553561618,12824,8
147,0553561618,23872,5
148,0553561618,26620,6
149,0553561618,31315,9
150,0553561618,48025,7
151,0553561618,48046,7
152,0553561618,52472,8
153,0553561618,55892,8
154,0553561618,70052,7
