,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
16,8680,"st. charles county, missouri, usa",2
27,10314,"beaverton, oregon, usa",
84,77480,"gig harbor, washington, usa",51
146,94362,"northridge, california, usa",39
153,98391,"morrow, georgia, usa",52
2317,112199,"union, kentucky, usa",72
2326,115435,"cincinnati, ohio, usa",30
2403,128045,"clearwater, florida, usa",41
2416,128276,"los angeles, ,",
2425,188513,"brookfield, wisconsin, usa",44
2444,208406,"kansas city, missouri, usa",30
2530,210597,"lake winnebago, missouri, usa",38
2554,227886,"charlotte, north carolina, usa",1
2558,240144,"muskego, wisconsin, usa",34
2677,243142,"westerville, ohio, usa",51
2685,244420,"kenmore, ,",
2733,257492,"san diego, ,",
2748,260897,"chicago, illinois, usa",25
2800,274925,"enfield, connecticut, usa",
2808,7158,"omaha, nebraska, usa",30
2854,8253,"tulsa, oklahoma, usa",26
2914,11676,"n/a, n/a, n/a",
7508,13279,"moodus, connecticut, usa",
7521,23768,"st. louis, missouri, usa",45
7620,24878,"ottawa, ontario, canada",
7630,27617,"beaverton, ontario, canada",32
7668,30261,"manchester, missouri, usa",27
7681,30711,"sydney, new south wales, australia",32
7765,35845,"rochester, new hampshire, usa",
7773,63507,"lomita, california, usa",
7784,64679,"buffalo grove, illinois, usa",
7798,85993,"portland, oregon, usa",40
7852,91761,"minneapolis, minnesota, usa",
7866,99720,"dahlonega, georgia, usa",
7895,141444,"west springfield, massachusetts,",
7980,153718,"round lake, illinois, usa",27
8047,154992,"maryland heights, missouri, usa",40
8085,158295,"cleveland, ohio, usa",
8493,167812,"vancouver, washington, usa",38
8527,169699,"vadnais heights, minnesota, usa",40
8560,169784,"cincinnati, ohio, usa",52
8564,172539,"lakewood, california, usa",
8577,181687,"austin, texas, usa",29
8638,185233,"winnemucca, nevada, usa",31
8899,187863,"greenwood, south carolina, usa",33
8929,190374,"kamloops, british columbia, canada",38
8950,200226,"burlington, ontario, canada",39
9117,201036,"virginia beach, virginia, usa",
9130,208671,"simi valley, california, usa",
9221,218875,"wilkes-barre, pennsylvania, usa",28
9230,239135,"mobile, alabama, usa",39
9233,240756,"guyton, georgia, usa",41
9259,245568,"springport, michigan, usa",
9277,248477,"dandridge, tennessee, usa",17
9344,265383,"awendaw, south carolina, usa",
9352,268540,"st. louis, missouri, usa",19
9370,268751,"sheboygan, wisconsin, usa",34
9400,16877,"houston, arkansas, usa",37
9409,21356,"westwood, new jersey, usa",56
9433,22625,"lynbrook, new york, usa",54
9513,29168,"beacon, new york, usa",
9518,31315,"henryville, indiana, usa",34
9756,32188,"st. louis, missouri, usa",51
9768,33974,"barnhart, missouri, usa",24
9810,34588,"west linn, oregon, usa",
9854,53220,"fullerton, california, usa",36
9960,53614,"barreiro, barreiro, portugal",30
9995,60337,"st. marys, georgia, usa",50
10057,64436,"san ramon, california, usa",36
10097,75819,"west falls, new york, usa",
10164,76151,"sioux falls, south dakota, usa",49
10338,76351,"clarksville, tennessee, usa",34
10351,100846,"plainfield, illinois, usa",39
10419,104051,"vacaville, california, usa",29
10430,109180,"huntington beach, california,",60
10435,111174,"austin, texas, usa",
10478,114368,"mechanicsville, maryland, usa",33
10983,115003,"asheville, north carolina, usa",43
11100,116904,"san antonio, texas, usa",38
11129,125519,"irvine, california, usa",40
11210,130571,"summerville, south carolina, usa",
11323,140358,"san diego, california, usa",
11500,141719,"houston, texas, usa",
11516,145641,"madison, new jersey, usa",
11560,147224,"mechanicsburg, pennsylvania, usa",41
11592,149069,"struthers, ohio, usa",30
11636,152354,"boston, massachusetts, usa",
11650,187256,"citrus heights, california, usa",
11749,193778,"dallas, georgia, usa",
11820,197206,"virginia beach, virginia, usa",
11839,198213,"williamsburg/norfolk, virginia, usa",19
11857,200422,"plainfield, illinois, usa",29
11881,203506,"rye brook, new york, usa",18
11893,210485,"carmichael, california, usa",35
12044,212568,"huntington beach, california, usa",
12058,215988,"lake oswego, oregon, usa",42
12108,218615,"snoqualmie, washington, usa",
12122,235146,"oak park, illinois, usa",39
12139,240643,"niceville, florida, usa",
12161,251164,"trabuco canyon, california, usa",59
12190,252820,"montreal, quebec, canada",33
12271,253780,"fredericton, new brunswick,",25
12275,254053,"hackettstown, new jersey, usa",27
12289,259259,"woodruff, south carolina, usa",30
12314,259629,"carrollton, texas, usa",51
12379,265202,"manchester, vermont, usa",38
12385,2288,"spring hill, tennessee, usa",30
12396,4938,"charleston, south carolina, usa",30
12412,9856,"glendale, colorado, usa",22
12459,13552,"cordova, tennessee, usa",32
12656,16795,"mechanicsville, maryland, usa",47
13280,25545,"hollsopple, pennsylvania, usa",33
13291,25981,"nj, new jersey, usa",
13468,31826,"jasper, missouri, usa",54
13673,48025,"concordia, missouri, usa",43
13784,55789,"pittsburgh, pennsylvania, usa",35
13795,58224,"lake park, georgia, usa",
13807,68185,"virginia beach, virginia, usa",22
13852,92658,"burlington, washington, usa",39
13860,101620,"brookland, arkansas, usa",
13890,107784,"tarentum, pennsylvania, usa",
14156,124474,"canon city, colorado, usa",53
14165,133738,"indianapolis, indiana, usa",28
14177,135045,"spring, texas, usa",29
14238,152099,"wickenburg, arizona, usa",14
14277,154944,"colony, kansas, usa",33
14300,168064,"fredericton, new brunswick, canada",
14346,171968,"irving, texas, usa",23
14368,175978,"somewhere, new jersey, usa",27
14386,184299,"omaha, nebraska, usa",31
14491,185722,"long beach, california, usa",24
14520,212427,"narragansett, rhode island, usa",
14530,216683,"san jose, california, usa",
14697,224146,"sarnia, ontario, canada",35
14714,235684,"miami, florida, usa",26
14723,246000,"saratoga, california, usa",20
14736,250016,"houston, texas, usa",17
14738,257024,"houston, ,",38
14760,260699,"toledo, ohio, usa",42
14778,278026,"east orange, new jersey, usa",56
14817,243,"arden hills, minnesota, usa",
14834,16106,"albany, california, usa",44
14883,22045,"sacramento, california, usa",
14901,23459,"knowlesville, new brunswick, canada",
14909,23511,"chapel hill, north carolina, usa",56
14933,28222,"san diego, california, usa",23
14943,30029,"simi valley, california, usa",37
14962,38660,"ottawa, ontario, canada",40
14990,53575,"watkins glen, new york, usa",30
14999,54925,"san francisco, california, usa",
15000,58319,"san diego, ,",
15004,61216,"bettendorf, iowa, usa",
15012,92810,"manistee, michigan, usa",60
15113,114662,"florenceville, new brunswick, canada",
15119,115998,"torrington, connecticut, usa",49
15128,119631,"madison, wisconsin, usa",46
15140,129489,"vancouver, british columbia, canada",24
15165,163690,"mason, ohio, usa",31
15168,169181,"trinity center, california, usa",53
15172,187517,"brooklyn, new york, usa",28
15285,193458,"toronto, ontario, canada",40
15351,208829,"fredericton, new brunswick, canada",
15422,213664,"tampa, florida, usa",
15429,219683,"santa ana, california, usa",32
15563,225199,"toronto, ontario, canada",54
15665,231252,"woodstock, ,",
15670,232945,"newport, rhode island, usa",28
15759,256882,"burlingame, california, usa",
15763,260967,"ewa beach, hawaii, usa",
15769,268315,"littleton, colorado, usa",
15776,276038,"oklahoma city, oklahoma, usa",27
15789,1660,"fort worth, texas, usa",
15796,12824,"long beach, california, usa",18
15844,23872,"tulsa, oklahoma, usa",22
16002,26620,"napa, california,",
16028,48046,"central sq., new york, usa",
16070,52472,"frisco/dallas, texas, usa",209
16076,55892,"plantersville, texas, usa",45
16141,70052,"st. john`s, ontario, canada",30
16182,70415,"crescent city, florida, usa",57
16266,76102,"buckfield, maine, usa",33
16283,78973,"amadora, lisboa, portugal",29
16541,84795,"alpharetta, ,",
16587,110373,"livingston, new jersey, usa",
16631,143837,"san antonio, texas, usa",28
16652,144478,"galveston, texas, usa",39
16676,146207,"lubbock, texas, usa",36
16686,154469,"trois-rivières ouest, quebec, canada",
16747,179718,"leroy, ,",39
16849,182085,"ginsheim, hessen, germany",
17160,201969,"vancouver, british columbia, canada",
17223,207349,"seadrift, texas, usa",25
17285,213523,"brookville, pennsylvania, usa",
17322,217318,"sackville, new brunswick, canada",
17443,220597,"toronto, ontario, canada",26
17500,238419,"lapeer, michigan, usa",
17516,238889,"clark fork, idaho, usa",33
17566,251843,"homer city, pennsylvania, usa",
17697,252347,"springfield, virginia, usa",52
17731,17859,"roanoke, virginia, usa",43
17752,26516,"victor, montana, usa",67
17773,30972,"columbiana, alabama, usa",47
17815,72636,"north richland hills, texas, usa",
17825,87712,"yarmouth, nova scotia, canada",19
17875,93179,"san diego, california, usa",
17924,95049,"alverca, ribatejo, portugal",25
17926,112845,"fort langley, british columbia, canada",
17940,113270,"evanston, illinois, usa",25
18024,120030,"spirit lake, iowa, usa",
18030,126736,"fulton, missouri, usa",38
18118,137688,"medford, new york, usa",46
18183,144619,"albany, oregon, usa",
18200,148590,"thunder bay, ontario, canada",49
18223,152186,"windsor, ontario, canada",33
18287,157247,"deventer, overijssel, netherlands",48
18380,173481,"arlington, texas, usa",69
18413,190459,"schertz, texas, usa",40
18429,196891,"quinton,, virginia, usa",63
18446,207971,"greenville, florida, usa",53
18459,208382,"fontana, california, usa",53
18476,208568,"fontana, california, usa",
18497,223326,"climax springs, missouri, usa",30
18502,225087,"toronto, ontario, canada",51
18694,225449,"goodyear, arizona, usa",57
18704,245534,"toronto, ontario, canada",
18721,247664,"london, ontario, canada",
18733,247752,"wake forest, north carolina, usa",30
18773,254144,"collinsville, texas, usa",23
18794,258185,"livermore, maine, usa",37
18976,258270,"fpo, ap, okinawa, japan",
19016,258884,"belvidere, illinois, usa",
19066,261780,"gardner, kansas, usa",52
19072,262541,"pierrefonds, quebec, canada",
19092,278843,"pismo beach, california, usa",28
19105,4017,"new orleans, louisiana, usa",48
19231,26883,"vienna, vienna, austria",
19274,34987,"omaha, nebraska, usa",37
19288,37227,"hamilton, ohio, usa",27
19312,52584,"livermore, california, usa",45
19415,86548,"ploiesti, prahova, romania",24
19423,88123,"norman, oklahoma, usa",53
19428,96357,"aiken, south carolina, usa",31
19495,110382,"brooklyn, new york, usa",35
19515,135149,"ft. pierce, florida, usa",
19880,147528,"regina, saskatchewan, canada",
19886,163467,"meridian, mississippi, usa",28
19895,164323,"delta, british columbia, canada",31
19983,164956,"waterdown, ontario, canada",44
19987,201697,"markham, ontario, canada",29
20005,202277,"kennesaw, georgia, usa",54
20057,246634,"dana point, california, usa",
20078,20119,"manchester, new hampshire,",51
20088,26057,"halifax, nova scotia, canada",18
20108,79961,"hickory, north carolina, usa",23
20129,83287,"tulsa, oklahoma, usa",45
20205,95658,"whonnock, british columbia, canada",60
20210,108485,"roseburg, oregon, usa",32
20226,126604,"north reading, massachusetts, usa",27
20280,168047,"oxford, connecticut, usa",28
20361,201684,"austin, texas, usa",24
20432,209756,"sacramento, california, usa",36
20504,231210,"roanoke, virginia, usa",44
20615,274056,"seattle, washington, usa",24
20635,73681,"almada, setúbal, portugal",27
20737,129503,"lisboa, n/a, portugal",40
20779,169600,"lisboa, miraflores, portugal",28
20793,192544,"aveiro, beira litoral, portugal",27
20798,261015,"halifax, nova scotia, canada",42
20806,12982,"getxo, vizcaya, spain",41
20929,28634,"bad axe, michigan, usa",28
21044,59209,"markham, ontario, canada",41
21061,69405,"ede, gelderland, netherlands",36
21092,114544,"antelope, california, usa",35
21174,137589,"enterprise, oregon, usa",35
21243,144038,"columbia, missouri, usa",49
21297,148314,"calgary, alberta, canada",29
21314,163326,"gum spring, virginia, usa",28
21329,252695,"lincoln, nebraska, usa",
21500,6073,"houston, texas, usa",28
21541,30511,"culemborg, gelderland, netherlands",
21645,62464,"el cajon, california, usa",26
21671,92853,"ely, england, united kingdom",
21691,139462,"bewdley, worcestershire, united kingdom",30
21699,142479,"portland, maine, usa",
21734,186848,"madison, wisconsin, usa",31
21742,221655,"chevy chase, maryland, usa",
21764,225986,"watford, england, united kingdom",36
21804,226965,"clemson, south carolina, usa",47
21917,234288,"mount waverley, victoria, australia",35
21930,268618,"bloomfield, new jersey, usa",
21939,276964,"villa ridge, missouri, usa",34
