,User-ID,Location,Age
0,10314,"beaverton, oregon, usa",
57,77480,"gig harbor, washington, usa",51
119,98391,"morrow, georgia, usa",52
2283,115435,"cincinnati, ohio, usa",30
2360,208406,"kansas city, missouri, usa",30
2446,240144,"muskego, wisconsin, usa",34
2565,244420,"kenmore, ,",
2613,260897,"chicago, illinois, usa",25
2665,7158,"omaha, nebraska, usa",30
2711,8253,"tulsa, oklahoma, usa",26
2771,11676,"n/a, n/a, n/a",
7365,23768,"st. louis, missouri, usa",45
7464,27617,"beaverton, ontario, canada",32
7502,30261,"manchester, missouri, usa",27
7515,30711,"sydney, new south wales, australia",32
7599,85993,"portland, oregon, usa",40
7653,141444,"west springfield, massachusetts,",
7738,153718,"round lake, illinois, usa",27
7805,154992,"maryland heights, missouri, usa",40
7843,158295,"cleveland, ohio, usa",
8251,169699,"vadnais heights, minnesota, usa",40
8284,181687,"austin, texas, usa",29
8345,185233,"winnemucca, nevada, usa",31
8606,200226,"burlington, ontario, canada",39
8773,208671,"simi valley, california, usa",
8864,240756,"guyton, georgia, usa",41
8890,248477,"dandridge, tennessee, usa",17
8957,268751,"sheboygan, wisconsin, usa",34
8987,21356,"westwood, new jersey, usa",56
9011,22625,"lynbrook, new york, usa",54
9091,31315,"henryville, indiana, usa",34
9329,33974,"barnhart, missouri, usa",24
9371,34588,"west linn, oregon, usa",
9415,53220,"fullerton, california, usa",36
9521,53614,"barreiro, barreiro, portugal",30
9556,60337,"st. marys, georgia, usa",50
9618,64436,"san ramon, california, usa",36
9658,75819,"west falls, new york, usa",
9725,76151,"sioux falls, south dakota, usa",49
9899,100846,"plainfield, illinois, usa",39
9967,111174,"austin, texas, usa",
10010,114368,"mechanicsville, maryland, usa",33
10515,115003,"asheville, north carolina, usa",43
10632,125519,"irvine, california, usa",40
10713,130571,"summerville, south carolina, usa",
10826,140358,"san diego, california, usa",
11003,145641,"madison, new jersey, usa",
11047,147224,"mechanicsburg, pennsylvania, usa",41
11079,149069,"struthers, ohio, usa",30
11123,152354,"boston, massachusetts, usa",
11137,187256,"citrus heights, california, usa",
11236,193778,"dallas, georgia, usa",
11307,200422,"plainfield, illinois, usa",29
11331,210485,"carmichael, california, usa",35
11482,215988,"lake oswego, oregon, usa",42
11532,252820,"montreal, quebec, canada",33
11613,259629,"carrollton, texas, usa",51
11678,9856,"glendale, colorado, usa",22
11725,13552,"cordova, tennessee, usa",32
11922,16795,"mechanicsville, maryland, usa",47
12546,25981,"nj, new jersey, usa",
12723,31826,"jasper, missouri, usa",54
12928,48025,"concordia, missouri, usa",43
13039,68185,"virginia beach, virginia, usa",22
13084,107784,"tarentum, pennsylvania, usa",
13350,135045,"spring, texas, usa",29
13411,152099,"wickenburg, arizona, usa",14
13450,154944,"colony, kansas, usa",33
13473,168064,"fredericton, new brunswick, canada",
13519,171968,"irving, texas, usa",23
13541,184299,"omaha, nebraska, usa",31
13646,216683,"san jose, california, usa",
13813,246000,"saratoga, california, usa",20
13826,243,"arden hills, minnesota, usa",
13843,16106,"albany, california, usa",44
13892,23511,"chapel hill, north carolina, usa",56
13916,92810,"manistee, michigan, usa",60
14017,187517,"brooklyn, new york, usa",28
14130,193458,"toronto, ontario, canada",40
14196,208829,"fredericton, new brunswick, canada",
14267,219683,"santa ana, california, usa",32
14401,225199,"toronto, ontario, canada",54
14503,232945,"newport, rhode island, usa",28
14592,12824,"long beach, california, usa",18
14640,23872,"tulsa, oklahoma, usa",22
14798,48046,"central sq., new york, usa",
