,User-ID,Location,Age
0,10314,"beaverton, oregon, usa",
33,77480,"gig harbor, washington, usa",51
56,98391,"morrow, georgia, usa",52
161,115435,"cincinnati, ohio, usa",30
197,208406,"kansas city, missouri, usa",30
222,240144,"muskego, wisconsin, usa",34
246,244420,"kenmore, ,",
279,260897,"chicago, illinois, usa",25
310,7158,"omaha, nebraska, usa",30
334,8253,"tulsa, oklahoma, usa",26
373,11676,"n/a, n/a, n/a",
1376,23768,"st. louis, missouri, usa",45
1411,27617,"beaverton, ontario, canada",32
1432,30261,"manchester, missouri, usa",27
1437,30711,"sydney, new south wales, australia",32
1464,85993,"portland, oregon, usa",40
1488,141444,"west springfield, massachusetts,",
1542,153718,"round lake, illinois, usa",27
1577,154992,"maryland heights, missouri, usa",40
1590,158295,"cleveland, ohio, usa",
1732,169699,"vadnais heights, minnesota, usa",40
1745,181687,"austin, texas, usa",29
1785,185233,"winnemucca, nevada, usa",31
1836,200226,"burlington, ontario, canada",39
1929,208671,"simi valley, california, usa",
1968,240756,"guyton, georgia, usa",41
1974,248477,"dandridge, tennessee, usa",17
2002,268751,"sheboygan, wisconsin, usa",34
2010,21356,"westwood, new jersey, usa",56
2024,22625,"lynbrook, new york, usa",54
2074,31315,"henryville, indiana, usa",34
2158,33974,"barnhart, missouri, usa",24
2170,34588,"west linn, oregon, usa",
2192,53220,"fullerton, california, usa",36
2245,53614,"barreiro, barreiro, portugal",30
2271,60337,"st. marys, georgia, usa",50
2286,64436,"san ramon, california, usa",36
2310,75819,"west falls, new york, usa",
2343,76151,"sioux falls, south dakota, usa",49
2387,100846,"plainfield, illinois, usa",39
2414,111174,"austin, texas, usa",
2437,114368,"mechanicsville, maryland, usa",33
2583,115003,"asheville, north carolina, usa",43
2639,125519,"irvine, california, usa",40
2686,130571,"summerville, south carolina, usa",
2734,140358,"san diego, california, usa",
2837,145641,"madison, new jersey, usa",
2854,147224,"mechanicsburg, pennsylvania, usa",41
2867,149069,"struthers, ohio, usa",30
2886,152354,"boston, massachusetts, usa",
2889,187256,"citrus heights, california, usa",
2942,193778,"dallas, georgia, usa",
2967,200422,"plainfield, illinois, usa",29
2977,210485,"carmichael, california, usa",35
3045,215988,"lake oswego, oregon, usa",42
3076,252820,"montreal, quebec, canada",33
3103,259629,"carrollton, texas, usa",51
3140,9856,"glendale, colorado, usa",22
3153,13552,"cordova, tennessee, usa",32
3258,16795,"mechanicsville, maryland, usa",47
3495,25981,"nj, new jersey, usa",
3566,31826,"jasper, missouri, usa",54
3652,48025,"concordia, missouri, usa",43
3701,68185,"virginia beach, virginia, usa",22
3713,107784,"tarentum, pennsylvania, usa",
3785,135045,"spring, texas, usa",29
3822,152099,"wickenburg, arizona, usa",14
3835,154944,"colony, kansas, usa",33
3839,168064,"fredericton, new brunswick, canada",
3861,171968,"irving, texas, usa",23
3868,184299,"omaha, nebraska, usa",31
3915,216683,"san jose, california, usa",
3969,246000,"saratoga, california, usa",20
3979,243,"arden hills, minnesota, usa",
3993,16106,"albany, california, usa",44
4013,23511,"chapel hill, north carolina, usa",56
4029,92810,"manistee, michigan, usa",60
4066,187517,"brooklyn, new york, usa",28
4091,193458,"toronto, ontario, canada",40
4119,208829,"fredericton, new brunswick, canada",
4159,219683,"santa ana, california, usa",32
4217,225199,"toronto, ontario, canada",54
4228,232945,"newport, rhode island, usa",28
4288,12824,"long beach, california, usa",18
4301,23872,"tulsa, oklahoma, usa",22
4357,48046,"central sq., new york, usa",
4386,55892,"plantersville, texas, usa",45
4411,70052,"st. john`s, ontario, canada",30
4434,70415,"crescent city, florida, usa",57
4457,78973,"amadora, lisboa, portugal",29
4568,110373,"livingston, new jersey, usa",
4590,143837,"san antonio, texas, usa",28
4603,154469,"trois-rivières ouest, quebec, canada",
4638,179718,"leroy, ,",39
4694,182085,"ginsheim, hessen, germany",
4721,201969,"vancouver, british columbia, canada",
4754,207349,"seadrift, texas, usa",25
4768,213523,"brookville, pennsylvania, usa",
4775,217318,"sackville, new brunswick, canada",
4841,220597,"toronto, ontario, canada",26
4860,251843,"homer city, pennsylvania, usa",
4906,252347,"springfield, virginia, usa",52
4917,17859,"roanoke, virginia, usa",43
4933,26516,"victor, montana, usa",67
4939,30972,"columbiana, alabama, usa",47
4974,87712,"yarmouth, nova scotia, canada",19
4995,93179,"san diego, california, usa",
5021,113270,"evanston, illinois, usa",25
5073,126736,"fulton, missouri, usa",38
5110,137688,"medford, new york, usa",46
5135,152186,"windsor, ontario, canada",33
5159,157247,"deventer, overijssel, netherlands",48
5180,173481,"arlington, texas, usa",69
5203,190459,"schertz, texas, usa",40
5217,208568,"fontana, california, usa",
5224,225087,"toronto, ontario, canada",51
