,ISBN,User-ID,Book-Rating
0,034545104X,10314,9
1,034545104X,77480,8
2,034545104X,98391,9
3,034545104X,115435,5
4,034545104X,208406,6
5,034545104X,240144,3
6,034545104X,244420,8
7,034545104X,260897,3
8,0446520802,7158,10
9,0446520802,8253,10
10,0446520802,11676,10
11,0446520802,23768,6
12,0446520802,27617,9
13,0446520802,30261,10
14,0446520802,30711,6
15,0446520802,85993,10
16,0446520802,141444,7
17,0446520802,153718,7
18,0446520802,154992,8
19,0446520802,158295,8
20,0446520802,169699,8
21,0446520802,181687,9
22,0446520802,185233,7
23,0446520802,200226,9
24,0446520802,208671,9
25,0446520802,240756,9
26,0446520802,248477,6
27,0446520802,268751,10
28,038550120X,11676,10
29,038550120X,21356,7
30,038550120X,22625,10
31,038550120X,31315,6
32,038550120X,33974,8
33,038550120X,34588,5
34,038550120X,53220,8
35,038550120X,53614,8
36,038550120X,60337,8
37,038550120X,64436,9
38,038550120X,75819,8
39,038550120X,76151,10
40,038550120X,100846,8
41,038550120X,111174,6
42,038550120X,114368,9
43,038550120X,115003,8
44,038550120X,115435,8
45,038550120X,125519,9
46,038550120X,130571,8
47,038550120X,140358,5
48,038550120X,145641,7
49,038550120X,147224,5
50,038550120X,149069,10
51,038550120X,152354,6
52,038550120X,187256,9
53,038550120X,193778,10
54,038550120X,200422,8
55,038550120X,210485,7
56,038550120X,215988,10
57,038550120X,252820,7
58,038550120X,259629,8
59,0425115801,9856,7
60,0425115801,13552,10
61,0425115801,16795,8
62,0425115801,25981,10
63,0425115801,31826,10
64,0425115801,48025,7
65,0425115801,68185,6
66,0425115801,107784,5
67,0425115801,135045,9
68,0425115801,152099,7
69,0425115801,154944,10
70,0425115801,158295,7
71,0425115801,168064,8
72,0425115801,171968,8
73,0425115801,184299,9
74,0425115801,208671,8
75,0425115801,216683,8
76,0425115801,246000,8
77,0449006522,243,6
78,0449006522,11676,8
79,0449006522,16106,8
80,0449006522,16795,7
81,0449006522,23511,10
82,0449006522,48025,10
83,0449006522,92810,7
84,0449006522,181687,9
85,0449006522,187517,8
86,0449006522,193458,7
87,0449006522,208829,8
88,0449006522,219683,5
89,0449006522,225199,9
90,0449006522,232945,8
91,0553561618,12824,8
92,0553561618,23872,5
93,0553561618,31315,9
94,0553561618,48025,7
95,0553561618,48046,7
96,0553561618,55892,8
97,0553561618,70052,7
98,0553561618,70415,8
