,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
9,8680,"st. charles county, missouri, usa",2
14,10314,"beaverton, oregon, usa",
47,77480,"gig harbor, washington, usa",51
70,98391,"morrow, georgia, usa",52
175,115435,"cincinnati, ohio, usa",30
211,128045,"clearwater, florida, usa",41
222,128276,"los angeles, ,",
229,188513,"brookfield, wisconsin, usa",44
239,208406,"kansas city, missouri, usa",30
264,210597,"lake winnebago, missouri, usa",38
271,227886,"charlotte, north carolina, usa",1
273,240144,"muskego, wisconsin, usa",34
297,243142,"westerville, ohio, usa",51
303,244420,"kenmore, ,",
336,257492,"san diego, ,",
344,260897,"chicago, illinois, usa",25
375,274925,"enfield, connecticut, usa",
376,7158,"omaha, nebraska, usa",30
400,8253,"tulsa, oklahoma, usa",26
439,11676,"n/a, n/a, n/a",
1442,13279,"moodus, connecticut, usa",
1448,23768,"st. louis, missouri, usa",45
1483,24878,"ottawa, ontario, canada",
1487,27617,"beaverton, ontario, canada",32
1508,30261,"manchester, missouri, usa",27
1513,30711,"sydney, new south wales, australia",32
1540,63507,"lomita, california, usa",
1549,64679,"buffalo grove, illinois, usa",
1558,85993,"portland, oregon, usa",40
1582,91761,"minneapolis, minnesota, usa",
1590,99720,"dahlonega, georgia, usa",
1605,141444,"west springfield, massachusetts,",
1659,153718,"round lake, illinois, usa",27
1694,154992,"maryland heights, missouri, usa",40
1707,158295,"cleveland, ohio, usa",
1849,167812,"vancouver, washington, usa",38
1872,169699,"vadnais heights, minnesota, usa",40
1885,172539,"lakewood, california, usa",
1892,181687,"austin, texas, usa",29
1932,185233,"winnemucca, nevada, usa",31
1983,187863,"greenwood, south carolina, usa",33
2005,190374,"kamloops, british columbia, canada",38
2023,200226,"burlington, ontario, canada",39
2116,201036,"virginia beach, virginia, usa",
2124,208671,"simi valley, california, usa",
2163,218875,"wilkes-barre, pennsylvania, usa",28
2168,240756,"guyton, georgia, usa",41
2174,245568,"springport, michigan, usa",
2185,248477,"dandridge, tennessee, usa",17
2213,265383,"awendaw, south carolina, usa",
2216,268540,"st. louis, missouri, usa",19
2222,268751,"sheboygan, wisconsin, usa",34
2230,16877,"houston, arkansas, usa",37
2234,21356,"westwood, new jersey, usa",56
2248,22625,"lynbrook, new york, usa",54
2298,31315,"henryville, indiana, usa",34
2382,32188,"st. louis, missouri, usa",51
2390,33974,"barnhart, missouri, usa",24
2402,34588,"west linn, oregon, usa",
2424,53220,"fullerton, california, usa",36
2477,53614,"barreiro, barreiro, portugal",30
2503,60337,"st. marys, georgia, usa",50
2518,64436,"san ramon, california, usa",36
2542,75819,"west falls, new york, usa",
2575,76151,"sioux falls, south dakota, usa",49
2619,76351,"clarksville, tennessee, usa",34
2630,100846,"plainfield, illinois, usa",39
2657,109180,"huntington beach, california,",60
2659,111174,"austin, texas, usa",
2682,114368,"mechanicsville, maryland, usa",33
2828,115003,"asheville, north carolina, usa",43
2884,116904,"san antonio, texas, usa",38
2905,125519,"irvine, california, usa",40
2952,130571,"summerville, south carolina, usa",
3000,140358,"san diego, california, usa",
3103,141719,"houston, texas, usa",
3112,145641,"madison, new jersey, usa",
