,ISBN,User-ID,Book-Rating
0,0446520802,7158,10
1,0446520802,8253,10
2,0446520802,11676,10
3,0446520802,13279,10
4,0446520802,23768,6
5,0446520802,24878,7
6,0446520802,27617,9
7,0446520802,30261,10
8,0446520802,30711,6
9,0446520802,63507,8
10,0446520802,64679,6
11,0446520802,85993,10
12,0446520802,91761,6
13,0446520802,99720,9
14,0446520802,141444,7
15,0446520802,153718,7
16,0446520802,154992,8
17,0446520802,158295,8
18,0446520802,167812,10
19,0446520802,169699,8
20,0446520802,172539,7
21,0446520802,181687,9
22,0446520802,185233,7
23,0446520802,187863,5
24,0446520802,190374,8
25,0446520802,200226,9
26,0446520802,208671,9
27,0446520802,218875,8
28,0446520802,240756,9
29,0446520802,245568,2
30,0446520802,248477,6
31,0446520802,265383,10
32,0446520802,268540,10
33,0446520802,268751,10
34,038550120X,11676,10
35,038550120X,16877,9
36,038550120X,21356,7
37,038550120X,22625,10
38,038550120X,31315,6
39,038550120X,33974,8
40,038550120X,34588,5
41,038550120X,53220,8
42,038550120X,53614,8
43,038550120X,60337,8
44,038550120X,64436,9
45,038550120X,75819,8
46,038550120X,76151,10
47,038550120X,76351,10
48,038550120X,100846,8
49,038550120X,109180,10
50,038550120X,111174,6
51,038550120X,114368,9
52,038550120X,115003,8
53,038550120X,115435,8
54,038550120X,116904,10
55,038550120X,125519,9
56,038550120X,130571,8
57,038550120X,140358,5
58,038550120X,141719,7
59,038550120X,145641,7
60,038550120X,147224,5
61,038550120X,149069,10
62,038550120X,152354,6
63,038550120X,187256,9
64,038550120X,193778,10
65,038550120X,197206,5
66,038550120X,198213,8
67,038550120X,200422,8
68,038550120X,203506,1
69,038550120X,210485,7
70,038550120X,215988,10
71,038550120X,218615,7
72,038550120X,235146,10
73,038550120X,240643,9
74,038550120X,251164,7
75,038550120X,252820,7
76,038550120X,254053,10
77,038550120X,259259,9
78,038550120X,259629,8
79,038550120X,265202,8
80,0425115801,2288,10
81,0425115801,4938,9
82,0425115801,9856,7
83,0425115801,13552,10
84,0425115801,16795,8
85,0425115801,25981,10
86,0425115801,31826,10
87,0425115801,48025,7
88,0425115801,58224,10
89,0425115801,68185,6
90,0425115801,101620,10
91,0425115801,107784,5
92,0425115801,124474,5
93,0425115801,133738,8
94,0425115801,135045,9
95,0425115801,152099,7
96,0425115801,154944,10
97,0425115801,158295,7
98,0425115801,168064,8
99,0425115801,171968,8
100,0425115801,175978,8
101,0425115801,184299,9
102,0425115801,185722,10
103,0425115801,208671,8
104,0425115801,216683,8
105,0425115801,224146,9
106,0425115801,235684,8
107,0425115801,246000,8
108,0425115801,257024,10
109,0425115801,260699,10
110,0449006522,278026,8
111,0449006522,243,6
112,0449006522,11676,8
113,0449006522,16106,8
114,0449006522,16795,7
115,0449006522,22045,8
116,0449006522,23511,10
117,0449006522,28222,8
118,0449006522,30029,7
119,0449006522,38660,10
120,0449006522,48025,10
121,0449006522,92810,7
122,0449006522,114662,7
123,0449006522,129489,10
124,0449006522,181687,9
125,0449006522,187517,8
126,0449006522,193458,7
127,0449006522,208829,8
128,0449006522,219683,5
129,0449006522,225199,9
130,0449006522,232945,8
131,0553561618,12824,8
132,0553561618,23872,5
133,0553561618,26620,6
134,0553561618,31315,9
135,0553561618,48025,7
136,0553561618,48046,7
137,0553561618,55892,8
138,0553561618,70052,7
139,0553561618,70415,8
140,0553561618,76102,6
141,0553561618,78973,6
142,0553561618,84795,8
143,0553561618,110373,7
144,0553561618,143837,8
145,0553561618,144478,7
146,0553561618,154469,10
147,0553561618,158295,7
148,0553561618,179718,9
149,0553561618,182085,5
150,0553561618,200226,7
151,0553561618,201969,4
152,0553561618,207349,9
153,0553561618,213523,8
154,0553561618,217318,5
