,User-ID,Location,Age
0,7158,"omaha, nebraska, usa",30
20,8253,"tulsa, oklahoma, usa",26
55,11676,"n/a, n/a, n/a",
699,13279,"moodus, connecticut, usa",
705,23768,"st. louis, missouri, usa",45
731,24878,"ottawa, ontario, canada",
735,27617,"beaverton, ontario, canada",32
750,30261,"manchester, missouri, usa",27
755,30711,"sydney, new south wales, australia",32
774,35845,"rochester, new hampshire, usa",
777,63507,"lomita, california, usa",
785,64679,"buffalo grove, illinois, usa",
791,85993,"portland, oregon, usa",40
813,91761,"minneapolis, minnesota, usa",
819,99720,"dahlonega, georgia, usa",
833,141444,"west springfield, massachusetts,",
876,153718,"round lake, illinois, usa",27
905,154992,"maryland heights, missouri, usa",40
914,158295,"cleveland, ohio, usa",
1011,167812,"vancouver, washington, usa",38
1029,169699,"vadnais heights, minnesota, usa",40
1038,169784,"cincinnati, ohio, usa",52
1039,172539,"lakewood, california, usa",
1045,181687,"austin, texas, usa",29
1082,185233,"winnemucca, nevada, usa",31
1109,187863,"greenwood, south carolina, usa",33
1130,190374,"kamloops, british columbia, canada",38
1142,200226,"burlington, ontario, canada",39
1204,201036,"virginia beach, virginia, usa",
1208,208671,"simi valley, california, usa",
1241,218875,"wilkes-barre, pennsylvania, usa",28
1244,239135,"mobile, alabama, usa",39
1245,240756,"guyton, georgia, usa",41
1250,245568,"springport, michigan, usa",
1259,248477,"dandridge, tennessee, usa",17
1278,265383,"awendaw, south carolina, usa",
1281,268540,"st. louis, missouri, usa",19
1285,268751,"sheboygan, wisconsin, usa",34
1291,16877,"houston, arkansas, usa",37
1295,21356,"westwood, new jersey, usa",56
1305,22625,"lynbrook, new york, usa",54
1347,29168,"beacon, new york, usa",
1350,31315,"henryville, indiana, usa",34
1397,32188,"st. louis, missouri, usa",51
1404,33974,"barnhart, missouri, usa",24
1415,34588,"west linn, oregon, usa",
1434,53220,"fullerton, california, usa",36
1473,53614,"barreiro, barreiro, portugal",30
1496,60337,"st. marys, georgia, usa",50
1508,64436,"san ramon, california, usa",36
1529,75819,"west falls, new york, usa",
1557,76151,"sioux falls, south dakota, usa",49
1584,76351,"clarksville, tennessee, usa",34
1593,100846,"plainfield, illinois, usa",39
1614,104051,"vacaville, california, usa",29
1621,109180,"huntington beach, california,",60
1623,111174,"austin, texas, usa",
1644,114368,"mechanicsville, maryland, usa",33
1728,115003,"asheville, north carolina, usa",43
1775,115435,"cincinnati, ohio, usa",30
1800,116904,"san antonio, texas, usa",38
1815,125519,"irvine, california, usa",40
1851,130571,"summerville, south carolina, usa",
1882,140358,"san diego, california, usa",
1959,141719,"houston, texas, usa",
1966,145641,"madison, new jersey, usa",
1983,147224,"mechanicsburg, pennsylvania, usa",41
1995,149069,"struthers, ohio, usa",30
2010,152354,"boston, massachusetts, usa",
2012,187256,"citrus heights, california, usa",
2057,193778,"dallas, georgia, usa",
2075,197206,"virginia beach, virginia, usa",
2087,198213,"williamsburg/norfolk, virginia, usa",19
2098,200422,"plainfield, illinois, usa",29
2106,203506,"rye brook, new york, usa",18
2111,210485,"carmichael, california, usa",35
2166,212568,"huntington beach, california, usa",
2167,215988,"lake oswego, oregon, usa",42
2191,218615,"snoqualmie, washington, usa",
2199,235146,"oak park, illinois, usa",39
2206,240643,"niceville, florida, usa",
2217,251164,"trabuco canyon, california, usa",59
2236,252820,"montreal, quebec, canada",33
2251,253780,"fredericton, new brunswick,",25
2253,254053,"hackettstown, new jersey, usa",27
