,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
9,8680,"st. charles county, missouri, usa",2
14,10314,"beaverton, oregon, usa",
47,77480,"gig harbor, washington, usa",51
70,94362,"northridge, california, usa",39
75,98391,"morrow, georgia, usa",52
180,112199,"union, kentucky, usa",72
186,115435,"cincinnati, ohio, usa",30
222,128045,"clearwater, florida, usa",41
233,128276,"los angeles, ,",
240,188513,"brookfield, wisconsin, usa",44
250,208406,"kansas city, missouri, usa",30
275,210597,"lake winnebago, missouri, usa",38
282,227886,"charlotte, north carolina, usa",1
284,240144,"muskego, wisconsin, usa",34
308,243142,"westerville, ohio, usa",51
314,244420,"kenmore, ,",
347,257492,"san diego, ,",
355,260897,"chicago, illinois, usa",25
386,274925,"enfield, connecticut, usa",
387,7158,"omaha, nebraska, usa",30
411,8253,"tulsa, oklahoma, usa",26
450,11676,"n/a, n/a, n/a",
1453,13279,"moodus, connecticut, usa",
1459,23768,"st. louis, missouri, usa",45
1494,24878,"ottawa, ontario, canada",
1498,27617,"beaverton, ontario, canada",32
1519,30261,"manchester, missouri, usa",27
1524,30711,"sydney, new south wales, australia",32
1551,35845,"rochester, new hampshire, usa",
1558,63507,"lomita, california, usa",
1567,64679,"buffalo grove, illinois, usa",
1576,85993,"portland, oregon, usa",40
1600,91761,"minneapolis, minnesota, usa",
1608,99720,"dahlonega, georgia, usa",
1623,141444,"west springfield, massachusetts,",
1677,153718,"round lake, illinois, usa",27
1712,154992,"maryland heights, missouri, usa",40
1725,158295,"cleveland, ohio, usa",
1867,167812,"vancouver, washington, usa",38
1890,169699,"vadnais heights, minnesota, usa",40
1903,169784,"cincinnati, ohio, usa",52
1904,172539,"lakewood, california, usa",
1911,181687,"austin, texas, usa",29
1951,185233,"winnemucca, nevada, usa",31
2002,187863,"greenwood, south carolina, usa",33
2024,190374,"kamloops, british columbia, canada",38
2042,200226,"burlington, ontario, canada",39
2135,201036,"virginia beach, virginia, usa",
2143,208671,"simi valley, california, usa",
2182,218875,"wilkes-barre, pennsylvania, usa",28
2187,239135,"mobile, alabama, usa",39
2188,240756,"guyton, georgia, usa",41
2194,245568,"springport, michigan, usa",
2205,248477,"dandridge, tennessee, usa",17
2233,265383,"awendaw, south carolina, usa",
2236,268540,"st. louis, missouri, usa",19
2242,268751,"sheboygan, wisconsin, usa",34
2250,16877,"houston, arkansas, usa",37
2254,21356,"westwood, new jersey, usa",56
2268,22625,"lynbrook, new york, usa",54
2318,29168,"beacon, new york, usa",
2322,31315,"henryville, indiana, usa",34
2406,32188,"st. louis, missouri, usa",51
2414,33974,"barnhart, missouri, usa",24
2426,34588,"west linn, oregon, usa",
2448,53220,"fullerton, california, usa",36
2501,53614,"barreiro, barreiro, portugal",30
2527,60337,"st. marys, georgia, usa",50
2542,64436,"san ramon, california, usa",36
2566,75819,"west falls, new york, usa",
2599,76151,"sioux falls, south dakota, usa",49
2643,76351,"clarksville, tennessee, usa",34
2654,100846,"plainfield, illinois, usa",39
2681,104051,"vacaville, california, usa",29
2688,109180,"huntington beach, california,",60
2690,111174,"austin, texas, usa",
