,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
12,8680,"st. charles county, missouri, usa",2
20,10314,"beaverton, oregon, usa",
62,77480,"gig harbor, washington, usa",51
103,98391,"morrow, georgia, usa",52
544,115435,"cincinnati, ohio, usa",30
600,128045,"clearwater, florida, usa",41
611,128276,"los angeles, ,",
620,188513,"brookfield, wisconsin, usa",44
636,208406,"kansas city, missouri, usa",30
682,210597,"lake winnebago, missouri, usa",38
695,227886,"charlotte, north carolina, usa",1
698,240144,"muskego, wisconsin, usa",34
753,243142,"westerville, ohio, usa",51
760,244420,"kenmore, ,",
799,257492,"san diego, ,",
809,260897,"chicago, illinois, usa",25
854,274925,"enfield, connecticut, usa",
858,7158,"omaha, nebraska, usa",30
889,8253,"tulsa, oklahoma, usa",26
937,11676,"n/a, n/a, n/a",
3103,13279,"moodus, connecticut, usa",
3113,23768,"st. louis, missouri, usa",45
3169,24878,"ottawa, ontario, canada",
3175,27617,"beaverton, ontario, canada",32
3203,30261,"manchester, missouri, usa",27
3210,30711,"sydney, new south wales, australia",32
3253,63507,"lomita, california, usa",
3263,64679,"buffalo grove, illinois, usa",
3275,85993,"portland, oregon, usa",40
3310,91761,"minneapolis, minnesota, usa",
3321,99720,"dahlonega, georgia, usa",
3342,141444,"west springfield, massachusetts,",
3411,153718,"round lake, illinois, usa",27
3464,154992,"maryland heights, missouri, usa",40
3482,158295,"cleveland, ohio, usa",
3718,167812,"vancouver, washington, usa",38
3746,169699,"vadnais heights, minnesota, usa",40
3768,172539,"lakewood, california, usa",
3778,181687,"austin, texas, usa",29
3828,185233,"winnemucca, nevada, usa",31
3927,187863,"greenwood, south carolina, usa",33
3955,190374,"kamloops, british columbia, canada",38
3974,200226,"burlington, ontario, canada",39
4098,201036,"virginia beach, virginia, usa",
4110,208671,"simi valley, california, usa",
4171,218875,"wilkes-barre, pennsylvania, usa",28
4177,240756,"guyton, georgia, usa",41
4191,245568,"springport, michigan, usa",
4206,248477,"dandridge, tennessee, usa",17
4251,265383,"awendaw, south carolina, usa",
4255,268540,"st. louis, missouri, usa",19
4266,268751,"sheboygan, wisconsin, usa",34
4284,16877,"houston, arkansas, usa",37
4289,21356,"westwood, new jersey, usa",56
4307,22625,"lynbrook, new york, usa",54
4372,31315,"henryville, indiana, usa",34
4531,32188,"st. louis, missouri, usa",51
4542,33974,"barnhart, missouri, usa",24
4564,34588,"west linn, oregon, usa",
4596,53220,"fullerton, california, usa",36
4685,53614,"barreiro, barreiro, portugal",30
4715,60337,"st. marys, georgia, usa",50
4736,64436,"san ramon, california, usa",36
4769,75819,"west falls, new york, usa",
4813,76151,"sioux falls, south dakota, usa",49
4947,76351,"clarksville, tennessee, usa",34
4959,100846,"plainfield, illinois, usa",39
5006,109180,"huntington beach, california,",60
5008,111174,"austin, texas, usa",
5039,114368,"mechanicsville, maryland, usa",33
5360,115003,"asheville, north carolina, usa",43
5440,116904,"san antonio, texas, usa",38
5465,125519,"irvine, california, usa",40
5526,130571,"summerville, south carolina, usa",
5599,140358,"san diego, california, usa",
5733,141719,"houston, texas, usa",
5746,145641,"madison, new jersey, usa",
5774,147224,"mechanicsburg, pennsylvania, usa",41
5794,149069,"struthers, ohio, usa",30
5823,152354,"boston, massachusetts, usa",
5834,187256,"citrus heights, california, usa",
5910,193778,"dallas, georgia, usa",
5953,197206,"virginia beach, virginia, usa",
5968,198213,"williamsburg/norfolk, virginia, usa",19
5982,200422,"plainfield, illinois, usa",29
5999,203506,"rye brook, new york, usa",18
6008,210485,"carmichael, california, usa",35
6111,212568,"huntington beach, california, usa",
6119,215988,"lake oswego, oregon, usa",42
6163,218615,"snoqualmie, washington, usa",
6174,235146,"oak park, illinois, usa",39
6189,240643,"niceville, florida, usa",
6209,251164,"trabuco canyon, california, usa",59
6234,252820,"montreal, quebec, canada",33
6286,253780,"fredericton, new brunswick,",25
6289,254053,"hackettstown, new jersey, usa",27
