,ISBN,User-ID,Book-Rating
0,034545104X,2313,5
1,034545104X,8680,5
2,034545104X,10314,9
3,034545104X,77480,8
4,034545104X,94362,5
5,034545104X,98391,9
6,034545104X,112199,6
7,034545104X,115435,5
8,034545104X,128045,7
9,034545104X,128276,5
10,034545104X,188513,4
11,034545104X,208406,6
12,034545104X,210597,9
13,034545104X,227886,3
14,034545104X,240144,3
15,034545104X,243142,9
16,034545104X,244420,8
17,034545104X,257492,5
18,034545104X,260897,3
19,034545104X,274925,7
20,0446520802,7158,10
21,0446520802,8253,10
22,0446520802,11676,10
23,0446520802,13279,10
24,0446520802,23768,6
25,0446520802,24878,7
26,0446520802,27617,9
27,0446520802,30261,10
28,0446520802,30711,6
29,0446520802,35845,5
30,0446520802,63507,8
31,0446520802,64679,6
32,0446520802,85993,10
33,0446520802,91761,6
34,0446520802,99720,9
35,0446520802,141444,7
36,0446520802,153718,7
37,0446520802,154992,8
38,0446520802,158295,8
39,0446520802,167812,10
40,0446520802,169699,8
41,0446520802,169784,10
42,0446520802,172539,7
43,0446520802,181687,9
44,0446520802,185233,7
45,0446520802,187863,5
46,0446520802,190374,8
47,0446520802,200226,9
48,0446520802,201036,9
49,0446520802,208671,9
50,0446520802,218875,8
51,0446520802,239135,8
52,0446520802,240756,9
53,0446520802,245568,2
54,0446520802,248477,6
55,0446520802,265383,10
56,0446520802,268540,10
57,0446520802,268751,10
58,038550120X,11676,10
59,038550120X,16877,9
60,038550120X,21356,7
61,038550120X,22625,10
62,038550120X,29168,7
63,038550120X,31315,6
64,038550120X,32188,8
65,038550120X,33974,8
66,038550120X,34588,5
67,038550120X,53220,8
68,038550120X,53614,8
69,038550120X,60337,8
70,038550120X,64436,9
71,038550120X,75819,8
72,038550120X,76151,10
73,038550120X,76351,10
74,038550120X,100846,8
75,038550120X,104051,8
76,038550120X,109180,10
77,038550120X,111174,6
78,038550120X,114368,9
79,038550120X,115003,8
80,038550120X,115435,8
81,038550120X,116904,10
82,038550120X,125519,9
83,038550120X,130571,8
84,038550120X,140358,5
85,038550120X,141719,7
86,038550120X,145641,7
87,038550120X,147224,5
88,038550120X,149069,10
89,038550120X,152354,6
90,038550120X,187256,9
91,038550120X,193778,10
92,038550120X,197206,5
93,038550120X,198213,8
94,038550120X,200422,8
95,038550120X,203506,1
96,038550120X,210485,7
97,038550120X,212568,9
98,038550120X,215988,10
99,038550120X,218615,7
100,038550120X,235146,10
101,038550120X,240643,9
102,038550120X,251164,7
103,038550120X,252820,7
104,038550120X,253780,10
105,038550120X,254053,10
106,038550120X,259259,9
107,038550120X,259629,8
108,038550120X,265202,8
109,0425115801,2288,10
110,0425115801,4938,9
111,0425115801,9856,7
112,0425115801,13552,10
113,0425115801,16795,8
114,0425115801,25545,8
115,0425115801,25981,10
116,0425115801,31826,10
117,0425115801,48025,7
118,0425115801,55789,6
119,0425115801,58224,10
120,0425115801,68185,6
121,0425115801,92658,5
122,0425115801,101620,10
123,0425115801,107784,5
124,0425115801,124474,5
125,0425115801,133738,8
126,0425115801,135045,9
127,0425115801,152099,7
128,0425115801,154944,10
129,0425115801,158295,7
130,0425115801,168064,8
131,0425115801,171968,8
132,0425115801,175978,8
133,0425115801,184299,9
134,0425115801,185722,10
135,0425115801,208671,8
136,0425115801,212427,9
137,0425115801,216683,8
138,0425115801,224146,9
139,0425115801,235684,8
140,0425115801,246000,8
141,0425115801,250016,10
142,0425115801,257024,10
143,0425115801,260699,10
144,0449006522,278026,8
145,0449006522,243,6
146,0449006522,11676,8
147,0449006522,16106,8
148,0449006522,16795,7
149,0449006522,22045,8
150,0449006522,23459,9
151,0449006522,23511,10
152,0449006522,28222,8
153,0449006522,30029,7
154,0449006522,38660,10
155,0449006522,48025,10
156,0449006522,53575,5
157,0449006522,54925,5
158,0449006522,58319,5
159,0449006522,61216,9
160,0449006522,92810,7
161,0449006522,114662,7
162,0449006522,115998,8
163,0449006522,119631,8
164,0449006522,129489,10
165,0449006522,163690,8
166,0449006522,169181,5
167,0449006522,181687,9
168,0449006522,187517,8
169,0449006522,193458,7
170,0449006522,208829,8
171,0449006522,213664,7
172,0449006522,219683,5
173,0449006522,225199,9
174,0449006522,231252,9
175,0449006522,232945,8
176,0449006522,256882,8
177,0449006522,260967,9
178,0449006522,268315,6
179,0449006522,276038,10
180,0553561618,1660,6
181,0553561618,12824,8
182,0553561618,23872,5
183,0553561618,26620,6
184,0553561618,31315,9
185,0553561618,48025,7
186,0553561618,48046,7
187,0553561618,52472,8
188,0553561618,55892,8
189,0553561618,70052,7
190,0553561618,70415,8
191,0553561618,76102,6
192,0553561618,78973,6
193,0553561618,84795,8
194,0553561618,110373,7
195,0553561618,143837,8
196,0553561618,144478,7
197,0553561618,146207,7
198,0553561618,154469,10
199,0553561618,158295,7
200,0553561618,179718,9
201,0553561618,182085,5
202,0553561618,200226,7
203,0553561618,201969,4
204,0553561618,207349,9
205,0553561618,213523,8
206,0553561618,217318,5
207,0553561618,220597,6
208,0553561618,238419,8
209,0553561618,238889,5
210,0553561618,251843,10
211,0553561618,252347,8
212,0553561618,256882,7
213,055356451X,11676,9
214,055356451X,17859,10
215,055356451X,26516,9
216,055356451X,30972,8
217,055356451X,72636,9
218,055356451X,76102,6
219,055356451X,78973,7
220,055356451X,84795,5
221,055356451X,87712,6
222,055356451X,93179,10
223,055356451X,95049,7
224,055356451X,112845,5
225,055356451X,113270,9
226,055356451X,120030,8
227,055356451X,126736,4
228,055356451X,137688,8
229,055356451X,144619,6
230,055356451X,148590,9
231,055356451X,152186,8
232,055356451X,157247,7
233,055356451X,158295,7
234,055356451X,169699,7
235,055356451X,173481,8
236,055356451X,179718,9
237,055356451X,190459,6
238,055356451X,196891,10
239,055356451X,207971,9
240,055356451X,208382,8
241,055356451X,208568,10
242,055356451X,223326,7
243,055356451X,225087,10
244,055356451X,225449,9
245,055356451X,245534,7
246,055356451X,247664,7
247,055356451X,247752,10
248,055356451X,251843,10
249,055356451X,254144,9
250,055356451X,258185,9
251,055356451X,258270,10
252,055356451X,258884,5
253,055356451X,261780,7
254,055356451X,262541,8
255,0060517794,278843,7
256,0060517794,4017,10
257,0060517794,26883,7
258,0060517794,34987,8
259,0060517794,37227,10
260,0060517794,52584,8
261,0060517794,86548,10
262,0060517794,88123,9
263,0060517794,96357,5
264,0060517794,110382,8
265,0060517794,135149,7
266,0060517794,147528,9
267,0060517794,163467,7
268,0060517794,164323,6
269,0060517794,164956,5
270,0060517794,201697,9
271,0060517794,202277,8
272,0060517794,246634,8
273,0451192001,20119,10
274,0451192001,26057,10
275,0451192001,79961,9
276,0451192001,83287,10
277,0451192001,95658,10
278,0451192001,108485,8
279,0451192001,126604,6
280,0451192001,168047,10
281,0451192001,201684,7
282,0451192001,209756,5
283,0451192001,231210,8
284,0451192001,274056,10
285,0609801279,73681,8
286,0609801279,129503,7
287,0609801279,169600,7
288,0609801279,192544,4
289,0609801279,261015,8
290,0671537458,11676,8
291,0671537458,12982,7
292,0671537458,28634,8
293,0671537458,59209,8
294,0671537458,69405,7
295,0671537458,114544,6
296,0671537458,137589,7
297,0671537458,144038,8
298,0671537458,148314,9
299,0671537458,163326,8
300,0671537458,209756,6
301,0671537458,252695,8
302,0671537458,274056,7
303,0679776818,6073,9
304,0679776818,11676,8
305,0679776818,30511,7
306,0679776818,62464,6
307,0679776818,92853,9
308,0679776818,139462,5
309,0679776818,142479,10
310,0679776818,186848,8
311,0679776818,221655,7
312,0679776818,225986,9
313,0679776818,226965,5
314,0679776818,234288,7
315,0679776818,268618,6
316,0684867621,276964,8
317,0684867621,1585,4
318,0684867621,11676,3
319,0684867621,17950,5
320,0684867621,23768,6
321,0684867621,25981,10
322,0684867621,31315,9
323,0684867621,32483,8
324,0684867621,33580,3
325,0684867621,35859,6
326,0684867621,44893,7
327,0684867621,50895,7
328,0684867621,51992,9
329,0684867621,69389,8
330,0684867621,76151,10
331,0684867621,105214,8
332,0684867621,108005,8
333,0684867621,110973,9
334,0684867621,113657,5
335,0684867621,130950,8
336,0684867621,135149,6
337,0684867621,152435,8
338,0684867621,161039,5
339,0684867621,161234,6
340,0684867621,165866,9
341,0684867621,172331,6
342,0684867621,176348,7
343,0684867621,178914,4
344,0684867621,184532,6
345,0684867621,185011,9
346,0684867621,185233,5
347,0684867621,188171,9
348,0684867621,210077,9
349,0684867621,214315,10
350,0684867621,224435,4
351,0684867621,230581,8
352,0684867621,236283,10
353,0684867621,241980,10
354,0684867621,252071,8
355,0684867621,253580,7
356,0684867621,262040,7
357,0684867621,263877,8
358,0684867621,270906,2
359,0451166892,99,3
360,0451166892,11629,8
361,0451166892,16634,10
362,0451166892,21404,8
363,0451166892,22625,9
364,0451166892,28204,10
365,0451166892,33179,10
366,0451166892,38281,8
367,0451166892,48025,9
368,0451166892,55075,10
369,0451166892,66591,10
370,0451166892,67515,5
371,0451166892,68156,10
372,0451166892,78783,10
373,0451166892,79942,10
374,0451166892,86145,7
375,0451166892,87141,8
376,0451166892,93179,9
377,0451166892,94985,8
378,0451166892,95921,8
379,0451166892,106225,10
380,0451166892,114089,8
381,0451166892,114216,10
382,0451166892,114988,7
383,0451166892,120082,6
384,0451166892,125878,10
385,0451166892,126296,9
386,0451166892,133935,6
387,0451166892,135776,7
388,0451166892,140294,7
389,0451166892,141210,8
390,0451166892,142121,10
