,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
9,8680,"st. charles county, missouri, usa",2
14,10314,"beaverton, oregon, usa",
47,50403,"conway, arkansas, usa",
48,63970,"springfield, missouri, usa",
50,77480,"gig harbor, washington, usa",51
73,94362,"northridge, california, usa",39
78,98391,"morrow, georgia, usa",52
183,112199,"union, kentucky, usa",72
189,115435,"cincinnati, ohio, usa",30
225,128045,"clearwater, florida, usa",41
236,128276,"los angeles, ,",
243,129311,"portland, oregon, usa",30
244,171912,"springfield, missouri, usa",
245,188513,"brookfield, wisconsin, usa",44
255,208406,"kansas city, missouri, usa",30
280,210597,"lake winnebago, missouri, usa",38
287,214011,"new castle, new hampshire, usa",
289,220502,"dedham, massachusetts, usa",
290,227886,"charlotte, north carolina, usa",1
292,240144,"muskego, wisconsin, usa",34
316,243142,"westerville, ohio, usa",51
322,244420,"kenmore, ,",
355,255502,"new albany, ohio, usa",
356,257492,"san diego, ,",
364,260897,"chicago, illinois, usa",25
395,263003,"philadelphia, pennsylvania, usa",54
396,274925,"enfield, connecticut, usa",
397,7158,"omaha, nebraska, usa",30
421,8253,"tulsa, oklahoma, usa",26
460,11676,"n/a, n/a, n/a",
1463,12589,"lincoln, nebraska, usa",
1465,13279,"moodus, connecticut, usa",
1471,19371,"royal oak, michigan, usa",52
1474,23768,"st. louis, missouri, usa",45
1509,24878,"ottawa, ontario, canada",
1513,26525,"mountain view, california, usa",56
1514,27617,"beaverton, ontario, canada",32
1535,30261,"manchester, missouri, usa",27
1540,30711,"sydney, new south wales, australia",32
1567,35845,"rochester, new hampshire, usa",
1574,54823,"manchester, maryland, usa",
1575,63507,"lomita, california, usa",
1584,64544,"forty fort, , usa",44
1585,64679,"buffalo grove, illinois, usa",
1594,85993,"portland, oregon, usa",40
1618,91761,"minneapolis, minnesota, usa",
1626,99085,"lincoln, nebraska, usa",
1627,99720,"dahlonega, georgia, usa",
1642,131993,"mobile, alabama, usa",
1644,132792,"west seneca, new york, usa",
1646,133498,"templeton, pennsylvania, usa",35
1647,139064,"wylie, texas, usa",
1649,141444,"west springfield, massachusetts,",
1703,152376,"boston, massachusetts, usa",38
1705,153718,"round lake, illinois, usa",27
1740,154992,"maryland heights, missouri, usa",40
1753,157823,"guelph, ontario, canada",43
1754,158295,"cleveland, ohio, usa",
1896,167812,"vancouver, washington, usa",38
1919,169699,"vadnais heights, minnesota, usa",40
1932,169784,"cincinnati, ohio, usa",52
1933,170902,"austin, texas, usa",
1934,172539,"lakewood, california, usa",
1941,181687,"austin, texas, usa",29
1981,185233,"winnemucca, nevada, usa",31
2032,187863,"greenwood, south carolina, usa",33
2054,190374,"kamloops, british columbia, canada",38
2072,192095,"madison, wisconsin, usa",50
2076,199799,"steep falls, maine, usa",44
2077,200226,"burlington, ontario, canada",39
2170,201036,"virginia beach, virginia, usa",
2178,208671,"simi valley, california, usa",
2217,211361,"simi valley, california, usa",
2218,218875,"wilkes-barre, pennsylvania, usa",28
2223,235218,"st charles, missouri, usa",
2224,239135,"mobile, alabama, usa",39
2225,240756,"guyton, georgia, usa",41
2231,245568,"springport, michigan, usa",
