,User-ID,Location,Age
0,2313,"cincinnati, ohio, usa",23
14,8680,"st. charles county, missouri, usa",2
22,10314,"beaverton, oregon, usa",
72,50403,"conway, arkansas, usa",
73,63970,"springfield, missouri, usa",
75,77480,"gig harbor, washington, usa",51
129,94362,"northridge, california, usa",39
136,98391,"morrow, georgia, usa",52
1228,112199,"union, kentucky, usa",72
1237,115435,"cincinnati, ohio, usa",30
1306,128045,"clearwater, florida, usa",41
1318,128276,"los angeles, ,",
1327,129311,"portland, oregon, usa",30
1328,171912,"springfield, missouri, usa",
1329,188513,"brookfield, wisconsin, usa",44
1347,208406,"kansas city, missouri, usa",30
1417,210597,"lake winnebago, missouri, usa",38
1435,214011,"new castle, new hampshire, usa",
1438,220502,"dedham, massachusetts, usa",
1440,227886,"charlotte, north carolina, usa",1
1443,240144,"muskego, wisconsin, usa",34
1533,243142,"westerville, ohio, usa",51
1541,244420,"kenmore, ,",
1582,255502,"new albany, ohio, usa",
1583,257492,"san diego, ,",
1597,260897,"chicago, illinois, usa",25
1647,263003,"philadelphia, pennsylvania, usa",54
1649,274925,"enfield, connecticut, usa",
1656,7158,"omaha, nebraska, usa",30
1697,8253,"tulsa, oklahoma, usa",26
1752,11676,"n/a, n/a, n/a",
5007,12589,"lincoln, nebraska, usa",
5009,13279,"moodus, connecticut, usa",
5020,19371,"royal oak, michigan, usa",52
5024,23768,"st. louis, missouri, usa",45
5101,24878,"ottawa, ontario, canada",
5108,26525,"mountain view, california, usa",56
5110,27617,"beaverton, ontario, canada",32
5140,30261,"manchester, missouri, usa",27
5149,30711,"sydney, new south wales, australia",32
5212,35845,"rochester, new hampshire, usa",
5220,54823,"manchester, maryland, usa",
5221,63507,"lomita, california, usa",
5231,64544,"forty fort, , usa",44
5232,64679,"buffalo grove, illinois, usa",
5246,85993,"portland, oregon, usa",40
5292,91761,"minneapolis, minnesota, usa",
5304,99085,"lincoln, nebraska, usa",
5305,99720,"dahlonega, georgia, usa",
5330,131993,"mobile, alabama, usa",
5332,132792,"west seneca, new york, usa",
5334,133498,"templeton, pennsylvania, usa",35
5335,139064,"wylie, texas, usa",
5338,141444,"west springfield, massachusetts,",
5415,152376,"boston, massachusetts, usa",38
5417,153718,"round lake, illinois, usa",27
5480,154992,"maryland heights, missouri, usa",40
5507,157823,"guelph, ontario, canada",43
5508,158295,"cleveland, ohio, usa",
5821,167812,"vancouver, washington, usa",38
5854,169699,"vadnais heights, minnesota, usa",40
5883,169784,"cincinnati, ohio, usa",52
5886,170902,"austin, texas, usa",
5887,172539,"lakewood, california, usa",
5898,181687,"austin, texas, usa",29
5955,185233,"winnemucca, nevada, usa",31
6120,187863,"greenwood, south carolina, usa",33
6148,190374,"kamloops, british columbia, canada",38
6168,192095,"madison, wisconsin, usa",50
6172,199799,"steep falls, maine, usa",44
6173,200226,"burlington, ontario, canada",39
6315,201036,"virginia beach, virginia, usa",
6328,208671,"simi valley, california, usa",
6408,211361,"simi valley, california, usa",
6409,218875,"wilkes-barre, pennsylvania, usa",28
6417,235218,"st charles, missouri, usa",
6418,239135,"mobile, alabama, usa",39
6420,240756,"guyton, georgia, usa",41
6440,245568,"springport, michigan, usa",
6458,248477,"dandridge, tennessee, usa",17
6514,249200,"alabaster, alabama, usa",36
6515,265383,"awendaw, south carolina, usa",
6521,268540,"st. louis, missouri, usa",19
6537,268751,"sheboygan, wisconsin, usa",34
6563,276744,"torrance, california, usa",
6564,16877,"houston, arkansas, usa",37
6572,17975,"fargo, north dakota, usa",
6573,20806,"union, kentucky, usa",
6576,21340,"holton, kansas, usa",45
6579,21356,"westwood, new jersey, usa",56
6601,22625,"lynbrook, new york, usa",54
6674,23243,"colstrip, montana, usa",
6675,29168,"beacon, new york, usa",
6679,31315,"henryville, indiana, usa",34
6886,32188,"st. louis, missouri, usa",51
6897,33974,"barnhart, missouri, usa",24
6930,34588,"west linn, oregon, usa",
6971,35288,"ridgeland, mississippi, usa",
6972,37800,"rackerby, california, usa",63
6974,53220,"fullerton, california, usa",36
7072,53614,"barreiro, barreiro, portugal",30
7105,60337,"st. marys, georgia, usa",50
7143,64436,"san ramon, california, usa",36
7182,75819,"west falls, new york, usa",
7237,76151,"sioux falls, south dakota, usa",49
7395,76351,"clarksville, tennessee, usa",34
7407,76851,"saginaw, michigan, usa",31
7408,97919,"howell, michigan, usa",63
7410,98168,"racine, ,",
7412,100471,"new albany, indiana, usa",39
7419,100846,"plainfield, illinois, usa",39
7479,101226,"corsicana, texas, usa",59
7482,104051,"vacaville, california, usa",29
7493,109180,"huntington beach, california,",60
7496,111174,"austin, texas, usa",
7532,111358,"cameron, west virginia, usa",69
7534,113425,"chicago, illinois, usa",47
7536,114368,"mechanicsville, maryland, usa",33
7961,115003,"asheville, north carolina, usa",43
8058,115375,"albuquerque, new mexico, usa",
8059,116904,"san antonio, texas, usa",38
8085,123645,"fargo, north dakota, usa",
8086,125519,"irvine, california, usa",40
8157,130571,"summerville, south carolina, usa",
8250,135741,"troy, new york, usa",
8251,136439,"palm bay, florida, usa",36
8254,140358,"san diego, california, usa",
8410,141719,"houston, texas, usa",
8425,145641,"madison, new jersey, usa",
8458,147224,"mechanicsburg, pennsylvania, usa",41
8484,149069,"struthers, ohio, usa",30
8521,149696,"dunedin, south island, new zealand",
8522,151819,"surfside beach, south carolina, usa",
8523,152354,"boston, massachusetts, usa",
8537,153418,"xenia, ohio, usa",
8538,153959,"waterville, maine, usa",
8539,172881,"demopolis, alabama, usa",39
8542,178006,"ottumwa, iowa, usa",
8544,187256,"citrus heights, california, usa",
8632,187621,"leidschendam, zuid-holland, netherlands",39
8637,193778,"dallas, georgia, usa",
8701,197206,"virginia beach, virginia, usa",
8718,198213,"williamsburg/norfolk, virginia, usa",19
8734,200422,"plainfield, illinois, usa",29
8754,203506,"rye brook, new york, usa",18
8764,206754,"prince albert, saskatchewan, canada",64
8765,210485,"carmichael, california, usa",35
8894,212568,"huntington beach, california, usa",
8905,213379,"novato, california, usa",
8908,215988,"lake oswego, oregon, usa",42
